,cell_id,banksy_leiden_0.7
gfnnaaei-1,gfnnaaei-1,9
gfnpkpae-1,gfnpkpae-1,3
gfnppeaj-1,gfnppeaj-1,3
gfnppmgn-1,gfnppmgn-1,3
gfoagecd-1,gfoagecd-1,3
gfocdpda-1,gfocdpda-1,9
gfocgigh-1,gfocgigh-1,1
gfocjndg-1,gfocjndg-1,1
gfocpmbh-1,gfocpmbh-1,1
gfodbmni-1,gfodbmni-1,1
gfodiaga-1,gfodiaga-1,1
gfoednjj-1,gfoednjj-1,3
gfohaebc-1,gfohaebc-1,3
gfohbihh-1,gfohbihh-1,1
gfohiclb-1,gfohiclb-1,3
gfoicnii-1,gfoicnii-1,4
gfoigffl-1,gfoigffl-1,4
gfojbbdh-1,gfojbbdh-1,4
gfojhcjh-1,gfojhcjh-1,1
gfolkgmd-1,gfolkgmd-1,3
gfooamjj-1,gfooamjj-1,9
gfopbloe-1,gfopbloe-1,3
gfopcjif-1,gfopcjif-1,3
gfopobch-1,gfopobch-1,3
gfpafgdc-1,gfpafgdc-1,3
gfpbcdjf-1,gfpbcdjf-1,3
gfpdhbdb-1,gfpdhbdb-1,3
gfpdjdeo-1,gfpdjdeo-1,3
gfpdoabh-1,gfpdoabh-1,3
gfpeaicl-1,gfpeaicl-1,1
gfpebkhh-1,gfpebkhh-1,1
gfpekhai-1,gfpekhai-1,4
gfpfaahm-1,gfpfaahm-1,1
gfpfakmp-1,gfpfakmp-1,1
gfpffhpf-1,gfpffhpf-1,9
gfpgpgbn-1,gfpgpgbn-1,9
gfphdial-1,gfphdial-1,9
gfpijiel-1,gfpijiel-1,4
gfpikddo-1,gfpikddo-1,1
gfpilbln-1,gfpilbln-1,3
gfpjbmdg-1,gfpjbmdg-1,9
gfpjkcel-1,gfpjkcel-1,9
gfpkbnoh-1,gfpkbnoh-1,9
gfpkejih-1,gfpkejih-1,9
gfpkljcd-1,gfpkljcd-1,9
gfpkopeb-1,gfpkopeb-1,1
gfpldgmg-1,gfpldgmg-1,4
gfpllokb-1,gfpllokb-1,7
gfpmbnga-1,gfpmbnga-1,7
gfpmlfci-1,gfpmlfci-1,1
gfpmobhf-1,gfpmobhf-1,9
gfpncjdo-1,gfpncjdo-1,9
gfpnfdko-1,gfpnfdko-1,9
gfpnlhhl-1,gfpnlhhl-1,9
gfpoacoj-1,gfpoacoj-1,9
gfpofajk-1,gfpofajk-1,9
gfpolbbb-1,gfpolbbb-1,7
ggaadege-1,ggaadege-1,9
ggabephk-1,ggabephk-1,7
ggabgacj-1,ggabgacj-1,9
ggabmnid-1,ggabmnid-1,9
ggacokfd-1,ggacokfd-1,9
ggacpabi-1,ggacpabi-1,9
ggadfedk-1,ggadfedk-1,1
ggadjdpe-1,ggadjdpe-1,1
ggaefgod-1,ggaefgod-1,1
ggaeoogj-1,ggaeoogj-1,9
ggaibnlk-1,ggaibnlk-1,4
ggaihmln-1,ggaihmln-1,4
ggaipfie-1,ggaipfie-1,9
ggajddpl-1,ggajddpl-1,9
ggajncbf-1,ggajncbf-1,9
ggakimbn-1,ggakimbn-1,9
ggalikpo-1,ggalikpo-1,1
ggamalho-1,ggamalho-1,1
ggamhlpg-1,ggamhlpg-1,1
gganjbep-1,gganjbep-1,1
ggannfgh-1,ggannfgh-1,1
ggaohidg-1,ggaohidg-1,9
ggaoicon-1,ggaoicon-1,9
ggaoigji-1,ggaoigji-1,7
ggaolemk-1,ggaolemk-1,1
ggapbhfg-1,ggapbhfg-1,1
ggbafleh-1,ggbafleh-1,7
ggbalnbk-1,ggbalnbk-1,9
ggbapmck-1,ggbapmck-1,9
ggbcgcpc-1,ggbcgcpc-1,9
ggbcjccl-1,ggbcjccl-1,9
ggbfemgo-1,ggbfemgo-1,9
ggbgiogg-1,ggbgiogg-1,3
ggbglgak-1,ggbglgak-1,1
ggbhabhd-1,ggbhabhd-1,3
ggbhjall-1,ggbhjall-1,4
ggbiblkb-1,ggbiblkb-1,1
ggbiffae-1,ggbiffae-1,4
ggbijgag-1,ggbijgag-1,1
ggbjigge-1,ggbjigge-1,1
ggbldcao-1,ggbldcao-1,1
ggbldnfg-1,ggbldnfg-1,1
ggbmckba-1,ggbmckba-1,1
ggbmdfne-1,ggbmdfne-1,1
ggbmdhpl-1,ggbmdhpl-1,1
ggbmekpa-1,ggbmekpa-1,1
ggbmkgfe-1,ggbmkgfe-1,1
ggbmkkcc-1,ggbmkkcc-1,1
ggbmllcb-1,ggbmllcb-1,1
ggbnapjd-1,ggbnapjd-1,1
ggbofglj-1,ggbofglj-1,1
ggboifce-1,ggboifce-1,1
ggbooocj-1,ggbooocj-1,9
ggbpcelj-1,ggbpcelj-1,9
ggbpfeah-1,ggbpfeah-1,9
ggcadfca-1,ggcadfca-1,9
ggcadfml-1,ggcadfml-1,9
ggcafjip-1,ggcafjip-1,9
ggcanelk-1,ggcanelk-1,9
ggcbedpj-1,ggcbedpj-1,9
ggcbhlnc-1,ggcbhlnc-1,9
ggcblghd-1,ggcblghd-1,1
ggccggpd-1,ggccggpd-1,4
ggccohll-1,ggccohll-1,4
ggcdomcc-1,ggcdomcc-1,1
ggceajha-1,ggceajha-1,4
ggceekfg-1,ggceekfg-1,1
ggcegobk-1,ggcegobk-1,1
ggcehman-1,ggcehman-1,1
ggcgedbm-1,ggcgedbm-1,4
ggcggcag-1,ggcggcag-1,4
ggcgjknd-1,ggcgjknd-1,1
ggcgkcgm-1,ggcgkcgm-1,1
ggcgmbde-1,ggcgmbde-1,4
ggcgoina-1,ggcgoina-1,12
ggchcoom-1,ggchcoom-1,4
ggchddnp-1,ggchddnp-1,4
ggcieoai-1,ggcieoai-1,1
ggcihndb-1,ggcihndb-1,7
ggcilhbj-1,ggcilhbj-1,1
ggcjapgd-1,ggcjapgd-1,1
ggcjbglb-1,ggcjbglb-1,1
ggcjbnak-1,ggcjbnak-1,1
ggcjjmdj-1,ggcjjmdj-1,1
ggcjojba-1,ggcjojba-1,1
ggckeegl-1,ggckeegl-1,1
ggckogdo-1,ggckogdo-1,1
ggcljkak-1,ggcljkak-1,7
ggcmmgce-1,ggcmmgce-1,1
ggcnbahc-1,ggcnbahc-1,1
ggcnbkjd-1,ggcnbkjd-1,1
ggcocpgc-1,ggcocpgc-1,1
ggcofgko-1,ggcofgko-1,1
ggcolfkd-1,ggcolfkd-1,7
ggcpbhlg-1,ggcpbhlg-1,7
ggdajajg-1,ggdajajg-1,7
ggdajbld-1,ggdajbld-1,1
ggdcdgce-1,ggdcdgce-1,7
ggdcpgob-1,ggdcpgob-1,7
ggdeceaa-1,ggdeceaa-1,1
ggdedlde-1,ggdedlde-1,1
ggdfehio-1,ggdfehio-1,1
ggdgemge-1,ggdgemge-1,1
ggdhekfa-1,ggdhekfa-1,7
ggdhlcgb-1,ggdhlcgb-1,1
ggdhmmjj-1,ggdhmmjj-1,1
ggdiakhg-1,ggdiakhg-1,1
ggdiikdp-1,ggdiikdp-1,7
ggdimfpe-1,ggdimfpe-1,7
ggdipdnn-1,ggdipdnn-1,7
ggdklcca-1,ggdklcca-1,1
ggdklpha-1,ggdklpha-1,1
ggdlcpmn-1,ggdlcpmn-1,7
ggdlgglk-1,ggdlgglk-1,1
ggdlibcn-1,ggdlibcn-1,1
ggdmgppc-1,ggdmgppc-1,1
ggdmknbm-1,ggdmknbm-1,1
ggdmlcgh-1,ggdmlcgh-1,1
ggdngfia-1,ggdngfia-1,1
ggdnkclh-1,ggdnkclh-1,1
ggdnkpna-1,ggdnkpna-1,1
ggdocmfi-1,ggdocmfi-1,7
ggdoiena-1,ggdoiena-1,7
ggdpfhnh-1,ggdpfhnh-1,7
ggeabomj-1,ggeabomj-1,1
ggeafmjd-1,ggeafmjd-1,1
ggeakcbf-1,ggeakcbf-1,3
ggebcjhg-1,ggebcjhg-1,7
ggebgnio-1,ggebgnio-1,1
ggebndje-1,ggebndje-1,7
ggeciffk-1,ggeciffk-1,4
ggecjedh-1,ggecjedh-1,4
ggeclpid-1,ggeclpid-1,4
ggeddphd-1,ggeddphd-1,4
ggedgema-1,ggedgema-1,4
ggedichb-1,ggedichb-1,4
ggedpoeg-1,ggedpoeg-1,4
ggeemkbn-1,ggeemkbn-1,4
ggefiihd-1,ggefiihd-1,4
ggehbolj-1,ggehbolj-1,4
ggehjahh-1,ggehjahh-1,4
ggehjkbo-1,ggehjkbo-1,1
ggehlebf-1,ggehlebf-1,1
ggehobfj-1,ggehobfj-1,1
ggejhfne-1,ggejhfne-1,4
ggejkfka-1,ggejkfka-1,4
ggejniha-1,ggejniha-1,1
ggekdepe-1,ggekdepe-1,1
ggemcofc-1,ggemcofc-1,7
ggemignj-1,ggemignj-1,7
ggempdge-1,ggempdge-1,1
ggenghef-1,ggenghef-1,1
ggengheh-1,ggengheh-1,1
ggennfee-1,ggennfee-1,7
ggeobnjh-1,ggeobnjh-1,7
ggeolnch-1,ggeolnch-1,7
ggepibko-1,ggepibko-1,9
ggepndaa-1,ggepndaa-1,2
ggepobln-1,ggepobln-1,4
ggfaehga-1,ggfaehga-1,1
ggfaenkf-1,ggfaenkf-1,4
ggfafigi-1,ggfafigi-1,4
ggfagjfk-1,ggfagjfk-1,4
ggfahljk-1,ggfahljk-1,1
ggfbbggp-1,ggfbbggp-1,4
ggfblpgi-1,ggfblpgi-1,4
ggfbpekf-1,ggfbpekf-1,1
ggfcndic-1,ggfcndic-1,9
ggfcofhd-1,ggfcofhd-1,9
ggfdcoab-1,ggfdcoab-1,4
ggfeafdd-1,ggfeafdd-1,4
ggffdkme-1,ggffdkme-1,4
ggffemng-1,ggffemng-1,20
ggffkmhj-1,ggffkmhj-1,1
ggfgdfdg-1,ggfgdfdg-1,1
ggfggjae-1,ggfggjae-1,3
ggfgiphk-1,ggfgiphk-1,3
ggfhhjik-1,ggfhhjik-1,3
ggfhhmpi-1,ggfhhmpi-1,3
ggfhjhcd-1,ggfhjhcd-1,3
ggfihhgc-1,ggfihhgc-1,3
ggfihhnb-1,ggfihhnb-1,1
ggfiilmm-1,ggfiilmm-1,2
ggfikhhk-1,ggfikhhk-1,17
ggfimggi-1,ggfimggi-1,0
ggfjinfk-1,ggfjinfk-1,2
ggfkbffc-1,ggfkbffc-1,2
ggfkdjem-1,ggfkdjem-1,1
ggfkmbpk-1,ggfkmbpk-1,1
ggfkphao-1,ggfkphao-1,2
ggflebaf-1,ggflebaf-1,2
ggflijjo-1,ggflijjo-1,1
ggflkbgo-1,ggflkbgo-1,3
ggflkgkb-1,ggflkgkb-1,3
ggfmgpgb-1,ggfmgpgb-1,3
ggfmnaji-1,ggfmnaji-1,3
ggfofdep-1,ggfofdep-1,3
ggfokbkl-1,ggfokbkl-1,3
ggfpfpfg-1,ggfpfpfg-1,3
ggfpigmm-1,ggfpigmm-1,3
ggfpnffj-1,ggfpnffj-1,3
ggfpnphp-1,ggfpnphp-1,3
gggaemld-1,gggaemld-1,3
gggchhkm-1,gggchhkm-1,3
gggcjdcb-1,gggcjdcb-1,3
gggdpldj-1,gggdpldj-1,3
gggemgod-1,gggemgod-1,3
gggenein-1,gggenein-1,3
ggggddgi-1,ggggddgi-1,3
ggghecec-1,ggghecec-1,3
ggghmgao-1,ggghmgao-1,3
ggghpjfg-1,ggghpjfg-1,3
gggianeb-1,gggianeb-1,7
gggjdkdp-1,gggjdkdp-1,3
gggjehkf-1,gggjehkf-1,3
gggjoind-1,gggjoind-1,3
gggjpaem-1,gggjpaem-1,9
gggkhibg-1,gggkhibg-1,3
gggkijgl-1,gggkijgl-1,4
gggkpodk-1,gggkpodk-1,7
ggglhpbc-1,ggglhpbc-1,4
gggllnao-1,gggllnao-1,3
ggglpcga-1,ggglpcga-1,1
gggmjkab-1,gggmjkab-1,4
gggoalmi-1,gggoalmi-1,7
gggoamoe-1,gggoamoe-1,4
gggoebam-1,gggoebam-1,9
gggpflpj-1,gggpflpj-1,9
gggpgalc-1,gggpgalc-1,9
gggpgefj-1,gggpgefj-1,9
gggpgppa-1,gggpgppa-1,9
gggpmmng-1,gggpmmng-1,9
gggpneda-1,gggpneda-1,7
gggpobnk-1,gggpobnk-1,7
gghadmhl-1,gghadmhl-1,9
gghaflfh-1,gghaflfh-1,9
gghapjop-1,gghapjop-1,9
gghbghjn-1,gghbghjn-1,3
gghbienk-1,gghbienk-1,3
gghbkaap-1,gghbkaap-1,3
gghcehib-1,gghcehib-1,3
gghcjndm-1,gghcjndm-1,3
ggheejmh-1,ggheejmh-1,3
gghehjbo-1,gghehjbo-1,3
gghennpm-1,gghennpm-1,3
gghfcpcp-1,gghfcpcp-1,3
gghfdgak-1,gghfdgak-1,1
gghhhlln-1,gghhhlln-1,3
gghhikpg-1,gghhikpg-1,1
gghjjhkp-1,gghjjhkp-1,1
gghkaoni-1,gghkaoni-1,1
gghkddih-1,gghkddih-1,3
gghkicji-1,gghkicji-1,3
gghkjckb-1,gghkjckb-1,1
gghklgjc-1,gghklgjc-1,1
gghkmnbg-1,gghkmnbg-1,1
gghlgphj-1,gghlgphj-1,3
gghmdjdn-1,gghmdjdn-1,3
gghmhmgp-1,gghmhmgp-1,3
gghmkond-1,gghmkond-1,3
gghmmbgg-1,gghmmbgg-1,3
gghmokkf-1,gghmokkf-1,1
gghnenba-1,gghnenba-1,1
gghnfdje-1,gghnfdje-1,1
gghnmfdn-1,gghnmfdn-1,3
gghoaamo-1,gghoaamo-1,3
gghogind-1,gghogind-1,3
gghoimhb-1,gghoimhb-1,7
ggiajlhi-1,ggiajlhi-1,1
ggicdemg-1,ggicdemg-1,3
ggicjjeb-1,ggicjjeb-1,1
ggickmba-1,ggickmba-1,1
ggicndne-1,ggicndne-1,2
ggicpomo-1,ggicpomo-1,1
ggidamlm-1,ggidamlm-1,3
ggiddnfp-1,ggiddnfp-1,3
ggidkopk-1,ggidkopk-1,3
ggiednff-1,ggiednff-1,1
ggiekggd-1,ggiekggd-1,3
ggifjdmd-1,ggifjdmd-1,3
ggifpnmm-1,ggifpnmm-1,7
ggigffek-1,ggigffek-1,1
ggiglfng-1,ggiglfng-1,3
ggigmkdj-1,ggigmkdj-1,3
ggiimaom-1,ggiimaom-1,3
ggijhpei-1,ggijhpei-1,1
ggijnpmj-1,ggijnpmj-1,1
ggilalal-1,ggilalal-1,3
ggilbiac-1,ggilbiac-1,3
ggilehco-1,ggilehco-1,3
ggimdccg-1,ggimdccg-1,1
ggimkcan-1,ggimkcan-1,3
gginddcf-1,gginddcf-1,3
ggingebj-1,ggingebj-1,1
gginplae-1,gginplae-1,3
ggiojdge-1,ggiojdge-1,3
ggiopldc-1,ggiopldc-1,3
ggipekef-1,ggipekef-1,3
ggiphkni-1,ggiphkni-1,1
ggipknjo-1,ggipknjo-1,1
ggiplolh-1,ggiplolh-1,4
ggipmldi-1,ggipmldi-1,4
ggjafldd-1,ggjafldd-1,1
ggjbgmol-1,ggjbgmol-1,7
ggjddkea-1,ggjddkea-1,1
ggjdoeip-1,ggjdoeip-1,7
ggjefneo-1,ggjefneo-1,1
ggjelndb-1,ggjelndb-1,1
ggjemndm-1,ggjemndm-1,7
ggjemobb-1,ggjemobb-1,4
ggjeppal-1,ggjeppal-1,4
ggjfgfok-1,ggjfgfok-1,4
ggjfhfik-1,ggjfhfik-1,4
ggjfohkc-1,ggjfohkc-1,1
ggjgjpal-1,ggjgjpal-1,4
ggjgncko-1,ggjgncko-1,4
ggjhdfck-1,ggjhdfck-1,4
ggjhjgek-1,ggjhjgek-1,17
ggjhnflh-1,ggjhnflh-1,2
ggjhpapl-1,ggjhpapl-1,17
ggjifajj-1,ggjifajj-1,17
ggjinpgl-1,ggjinpgl-1,2
ggjkfada-1,ggjkfada-1,1
ggjkjgfn-1,ggjkjgfn-1,1
ggjklddo-1,ggjklddo-1,1
ggjkppil-1,ggjkppil-1,4
ggjlmmdn-1,ggjlmmdn-1,1
ggjmbijm-1,ggjmbijm-1,1
ggjnciam-1,ggjnciam-1,9
ggkakcgb-1,ggkakcgb-1,9
ggkbhkio-1,ggkbhkio-1,9
ggkbojoi-1,ggkbojoi-1,1
ggkcdmmg-1,ggkcdmmg-1,1
ggkdfeld-1,ggkdfeld-1,9
ggkdfggj-1,ggkdfggj-1,9
ggkelgbp-1,ggkelgbp-1,9
ggkgcdii-1,ggkgcdii-1,9
ggkgcofg-1,ggkgcofg-1,17
ggkgfgnd-1,ggkgfgnd-1,17
ggkgfkmc-1,ggkgfkmc-1,1
ggkgifon-1,ggkgifon-1,1
ggkgijek-1,ggkgijek-1,1
ggkibmge-1,ggkibmge-1,1
ggkijfog-1,ggkijfog-1,9
ggkimkkh-1,ggkimkkh-1,4
ggkinbdn-1,ggkinbdn-1,9
ggkinnec-1,ggkinnec-1,2
ggkjfppk-1,ggkjfppk-1,2
ggkjjcim-1,ggkjjcim-1,9
ggkjjojc-1,ggkjjojc-1,1
ggklnkja-1,ggklnkja-1,1
ggkogfpl-1,ggkogfpl-1,1
gglbcgmb-1,gglbcgmb-1,1
gglbmmma-1,gglbmmma-1,1
gglcenle-1,gglcenle-1,1
gglcfepe-1,gglcfepe-1,1
gglclbpn-1,gglclbpn-1,1
gglcppoa-1,gglcppoa-1,1
ggldgakm-1,ggldgakm-1,1
ggldibji-1,ggldibji-1,1
ggldnfel-1,ggldnfel-1,1
gglefhjg-1,gglefhjg-1,1
ggleggel-1,ggleggel-1,7
gglegigm-1,gglegigm-1,1
gglennom-1,gglennom-1,1
gglepfne-1,gglepfne-1,1
gglfgjfg-1,gglfgjfg-1,1
gglfimlb-1,gglfimlb-1,1
gglgklop-1,gglgklop-1,4
gglhalhi-1,gglhalhi-1,4
gglhpbke-1,gglhpbke-1,4
gglianko-1,gglianko-1,7
gglicjfa-1,gglicjfa-1,7
gglikima-1,gglikima-1,7
gglilpch-1,gglilpch-1,7
ggljdfdh-1,ggljdfdh-1,1
gglkilaa-1,gglkilaa-1,3
ggllcmjn-1,ggllcmjn-1,3
ggllfalb-1,ggllfalb-1,1
gglngodc-1,gglngodc-1,3
gglnjdpc-1,gglnjdpc-1,7
gglnplpp-1,gglnplpp-1,1
gglofanj-1,gglofanj-1,1
gglohnlk-1,gglohnlk-1,7
ggloniae-1,ggloniae-1,7
gglonpjg-1,gglonpjg-1,1
gglopcgi-1,gglopcgi-1,1
gglpkiic-1,gglpkiic-1,1
gglpnjgk-1,gglpnjgk-1,1
ggmanmmi-1,ggmanmmi-1,1
ggmbigec-1,ggmbigec-1,1
ggmbjanf-1,ggmbjanf-1,1
ggmchljk-1,ggmchljk-1,1
ggmdeeom-1,ggmdeeom-1,1
ggmeanfj-1,ggmeanfj-1,1
ggmenlgo-1,ggmenlgo-1,1
ggmfbglj-1,ggmfbglj-1,1
ggmfhmaa-1,ggmfhmaa-1,1
ggmfmfni-1,ggmfmfni-1,1
ggmgjihc-1,ggmgjihc-1,1
ggmgnecp-1,ggmgnecp-1,1
ggmgpgjm-1,ggmgpgjm-1,7
ggmhablh-1,ggmhablh-1,7
ggmhiajk-1,ggmhiajk-1,1
ggmijnac-1,ggmijnac-1,1
ggmjbahj-1,ggmjbahj-1,1
ggmjdkgo-1,ggmjdkgo-1,4
ggmjfbmg-1,ggmjfbmg-1,1
ggmjjiag-1,ggmjjiag-1,1
ggmkfcac-1,ggmkfcac-1,4
ggmkifck-1,ggmkifck-1,1
ggmkmoml-1,ggmkmoml-1,4
ggmlnjdl-1,ggmlnjdl-1,1
ggmmaogk-1,ggmmaogk-1,1
ggmmhbfg-1,ggmmhbfg-1,1
ggmmhgdi-1,ggmmhgdi-1,1
ggmnjccc-1,ggmnjccc-1,1
ggmnmaic-1,ggmnmaic-1,4
ggmofeoj-1,ggmofeoj-1,1
ggmofnhg-1,ggmofnhg-1,1
ggmokdcp-1,ggmokdcp-1,1
ggmoljeb-1,ggmoljeb-1,1
ggmpghcc-1,ggmpghcc-1,1
ggmpicgf-1,ggmpicgf-1,1
ggmpkeof-1,ggmpkeof-1,1
ggmpnmof-1,ggmpnmof-1,1
ggnagbki-1,ggnagbki-1,1
ggnaidan-1,ggnaidan-1,1
ggncbheb-1,ggncbheb-1,1
ggncbokm-1,ggncbokm-1,1
ggncgefa-1,ggncgefa-1,1
ggncjiai-1,ggncjiai-1,1
ggncolpg-1,ggncolpg-1,1
ggndejlk-1,ggndejlk-1,1
ggndfdjp-1,ggndfdjp-1,1
ggndfejl-1,ggndfejl-1,1
ggndhlen-1,ggndhlen-1,1
ggndilnf-1,ggndilnf-1,1
ggneckbp-1,ggneckbp-1,1
ggneckfj-1,ggneckfj-1,1
ggnehgpd-1,ggnehgpd-1,1
ggnehibl-1,ggnehibl-1,1
ggnenfgn-1,ggnenfgn-1,4
ggngciej-1,ggngciej-1,1
ggngimag-1,ggngimag-1,4
ggngndho-1,ggngndho-1,4
ggnibjdb-1,ggnibjdb-1,4
ggniokcg-1,ggniokcg-1,4
ggnjbddj-1,ggnjbddj-1,4
ggnjpibk-1,ggnjpibk-1,4
ggnkkkkf-1,ggnkkkkf-1,1
ggnlepbe-1,ggnlepbe-1,1
ggnmacaf-1,ggnmacaf-1,1
ggnnfeno-1,ggnnfeno-1,1
ggnnhcha-1,ggnnhcha-1,1
ggnnmhca-1,ggnnmhca-1,1
ggnocana-1,ggnocana-1,4
ggnoglml-1,ggnoglml-1,1
ggnphhfp-1,ggnphhfp-1,1
ggnplbpj-1,ggnplbpj-1,4
ggnpobbo-1,ggnpobbo-1,4
ggnpppfo-1,ggnpppfo-1,4
ggobgdgj-1,ggobgdgj-1,1
ggocafno-1,ggocafno-1,1
ggocehjl-1,ggocehjl-1,1
ggocpejc-1,ggocpejc-1,1
ggodhneb-1,ggodhneb-1,1
ggodpllb-1,ggodpllb-1,1
ggofadml-1,ggofadml-1,1
ggofapdb-1,ggofapdb-1,1
ggogggmf-1,ggogggmf-1,4
ggogipgh-1,ggogipgh-1,1
ggohaicc-1,ggohaicc-1,1
ggohgfel-1,ggohgfel-1,4
ggohgknk-1,ggohgknk-1,1
ggoiajda-1,ggoiajda-1,4
ggoialcm-1,ggoialcm-1,4
ggoicooc-1,ggoicooc-1,4
ggoijkoe-1,ggoijkoe-1,4
ggojbfkl-1,ggojbfkl-1,4
ggojilaf-1,ggojilaf-1,2
ggojkmmh-1,ggojkmmh-1,2
ggokehgh-1,ggokehgh-1,2
ggokmkbe-1,ggokmkbe-1,3
ggoliaep-1,ggoliaep-1,4
ggoljmkl-1,ggoljmkl-1,3
ggomcmae-1,ggomcmae-1,3
ggomdmjo-1,ggomdmjo-1,3
ggomkpep-1,ggomkpep-1,3
ggondicl-1,ggondicl-1,4
ggoneain-1,ggoneain-1,4
ggonkfmf-1,ggonkfmf-1,2
ggonkjpk-1,ggonkjpk-1,9
ggonoigo-1,ggonoigo-1,9
ggoogmpm-1,ggoogmpm-1,9
ggoooibd-1,ggoooibd-1,9
ggopjgpe-1,ggopjgpe-1,9
ggopjkoo-1,ggopjkoo-1,4
ggopojhe-1,ggopojhe-1,4
ggopppgp-1,ggopppgp-1,7
ggpadpof-1,ggpadpof-1,4
ggpcihkf-1,ggpcihkf-1,4
ggpcjina-1,ggpcjina-1,7
ggpdbncg-1,ggpdbncg-1,4
ggpdipec-1,ggpdipec-1,4
ggpepanj-1,ggpepanj-1,4
ggpfaogg-1,ggpfaogg-1,1
ggpfljhd-1,ggpfljhd-1,1
ggpfobcm-1,ggpfobcm-1,4
ggpfpaod-1,ggpfpaod-1,4
ggpgkama-1,ggpgkama-1,1
ggpjedfe-1,ggpjedfe-1,4
ggpjkcja-1,ggpjkcja-1,4
ggpjkkmm-1,ggpjkkmm-1,4
ggpjnlki-1,ggpjnlki-1,4
ggpkdfmd-1,ggpkdfmd-1,4
ggpkppgo-1,ggpkppgo-1,4
ggplbgdc-1,ggplbgdc-1,4
ggplgmma-1,ggplgmma-1,4
ggplkhbc-1,ggplkhbc-1,4
ggpmajon-1,ggpmajon-1,4
ggpnbdfn-1,ggpnbdfn-1,3
ggpnibmi-1,ggpnibmi-1,4
ggpnlfeo-1,ggpnlfeo-1,1
ggpobnbk-1,ggpobnbk-1,4
ggpoknko-1,ggpoknko-1,4
ggppkmhg-1,ggppkmhg-1,1
ghabakmo-1,ghabakmo-1,12
ghabfknf-1,ghabfknf-1,1
ghabhbio-1,ghabhbio-1,1
ghabkilf-1,ghabkilf-1,4
ghacjjnj-1,ghacjjnj-1,4
ghadkdim-1,ghadkdim-1,4
ghaealff-1,ghaealff-1,4
ghaeanja-1,ghaeanja-1,4
ghaehnca-1,ghaehnca-1,3
ghagiinf-1,ghagiinf-1,3
ghagmjnj-1,ghagmjnj-1,1
ghahfcld-1,ghahfcld-1,3
ghahlekf-1,ghahlekf-1,3
ghahlhjh-1,ghahlhjh-1,3
ghaiacca-1,ghaiacca-1,3
ghaikhdl-1,ghaikhdl-1,1
ghajbjag-1,ghajbjag-1,1
ghakbccj-1,ghakbccj-1,1
ghakemmi-1,ghakemmi-1,1
ghakpjah-1,ghakpjah-1,1
ghalapmj-1,ghalapmj-1,1
ghalfnbh-1,ghalfnbh-1,1
ghaloebf-1,ghaloebf-1,1
ghamijcc-1,ghamijcc-1,4
ghamkjdd-1,ghamkjdd-1,3
ghamoncc-1,ghamoncc-1,1
ghampkdf-1,ghampkdf-1,1
ghanhohg-1,ghanhohg-1,1
ghaoefbb-1,ghaoefbb-1,1
ghaohjfi-1,ghaohjfi-1,1
ghaphjdm-1,ghaphjdm-1,7
ghbbkbho-1,ghbbkbho-1,1
ghbbomma-1,ghbbomma-1,3
ghbbplag-1,ghbbplag-1,3
ghbcjign-1,ghbcjign-1,1
ghbcmjfg-1,ghbcmjfg-1,3
ghbdlhfp-1,ghbdlhfp-1,3
ghbdmbgb-1,ghbdmbgb-1,3
ghbdnpcd-1,ghbdnpcd-1,3
ghbdpilg-1,ghbdpilg-1,3
ghbenncb-1,ghbenncb-1,1
ghbfgchd-1,ghbfgchd-1,4
ghbflnha-1,ghbflnha-1,1
ghbggbni-1,ghbggbni-1,4
ghbghamg-1,ghbghamg-1,4
ghbgkagi-1,ghbgkagi-1,1
ghbglefi-1,ghbglefi-1,4
ghbgomgg-1,ghbgomgg-1,4
ghbhkjlo-1,ghbhkjlo-1,1
ghbhllkh-1,ghbhllkh-1,4
ghbibefm-1,ghbibefm-1,1
ghbijfpb-1,ghbijfpb-1,4
ghbjdnch-1,ghbjdnch-1,1
ghbjjgmf-1,ghbjjgmf-1,1
ghbjoahf-1,ghbjoahf-1,4
ghbmljhp-1,ghbmljhp-1,1
ghbmnkab-1,ghbmnkab-1,4
ghbmnlhm-1,ghbmnlhm-1,1
ghboimfh-1,ghboimfh-1,1
ghbojddi-1,ghbojddi-1,1
ghbpnphk-1,ghbpnphk-1,1
ghcabbla-1,ghcabbla-1,4
ghcadjoh-1,ghcadjoh-1,1
ghcagnbe-1,ghcagnbe-1,4
ghcapfbk-1,ghcapfbk-1,1
ghcbdaec-1,ghcbdaec-1,1
ghcbiefd-1,ghcbiefd-1,4
ghcbiioc-1,ghcbiioc-1,4
ghcbkjkd-1,ghcbkjkd-1,4
ghccdfca-1,ghccdfca-1,4
ghccegik-1,ghccegik-1,4
ghcdbnbh-1,ghcdbnbh-1,4
ghcdhdnk-1,ghcdhdnk-1,4
ghceddon-1,ghceddon-1,1
ghceeeoe-1,ghceeeoe-1,4
ghcepjdn-1,ghcepjdn-1,1
ghcglibp-1,ghcglibp-1,1
ghcgoelh-1,ghcgoelh-1,1
ghchgbhh-1,ghchgbhh-1,4
ghciaodn-1,ghciaodn-1,1
ghcigfhm-1,ghcigfhm-1,1
ghcihpcp-1,ghcihpcp-1,1
ghciohnh-1,ghciohnh-1,1
ghcjeppg-1,ghcjeppg-1,4
ghckeabn-1,ghckeabn-1,4
ghckechc-1,ghckechc-1,4
