,cell_id,banksy_leiden_0.7
abnmlkcm-1,abnmlkcm-1,16
abnnghij-1,abnnghij-1,14
abnnjgjl-1,abnnjgjl-1,14
abnpkhik-1,abnpkhik-1,14
aboadngh-1,aboadngh-1,16
abobdabj-1,abobdabj-1,16
abocbodd-1,abocbodd-1,16
abodnoab-1,abodnoab-1,16
abodoiin-1,abodoiin-1,16
aboejdlg-1,aboejdlg-1,16
abofnmce-1,abofnmce-1,16
abogbiab-1,abogbiab-1,16
abogophg-1,abogophg-1,16
aboifpak-1,aboifpak-1,16
aboihnno-1,aboihnno-1,16
abokhbgo-1,abokhbgo-1,16
aboklacp-1,aboklacp-1,16
abokncdj-1,abokncdj-1,16
abolaogd-1,abolaogd-1,16
abomlahf-1,abomlahf-1,2
aboobijd-1,aboobijd-1,16
aboocfof-1,aboocfof-1,16
aboogjea-1,aboogjea-1,16
abooklbh-1,abooklbh-1,2
abopbmjd-1,abopbmjd-1,4
aboppphg-1,aboppphg-1,4
abpaanja-1,abpaanja-1,4
abpadamn-1,abpadamn-1,1
abpafgmn-1,abpafgmn-1,4
abpanfak-1,abpanfak-1,1
abpbdelo-1,abpbdelo-1,1
abpbghmj-1,abpbghmj-1,16
abpbllec-1,abpbllec-1,16
abpccjmp-1,abpccjmp-1,16
abpcicdm-1,abpcicdm-1,2
abpcjcdd-1,abpcjcdd-1,16
abpdhhkb-1,abpdhhkb-1,16
abpeaipm-1,abpeaipm-1,16
abpebkdf-1,abpebkdf-1,16
abpeddpi-1,abpeddpi-1,16
abpeilae-1,abpeilae-1,16
abpffbof-1,abpffbof-1,16
abpfnflf-1,abpfnflf-1,16
abpgdbbm-1,abpgdbbm-1,16
abpgofai-1,abpgofai-1,16
abpidhjk-1,abpidhjk-1,16
abpimlea-1,abpimlea-1,16
abpjmplp-1,abpjmplp-1,16
abpkehph-1,abpkehph-1,16
abpkjoja-1,abpkjoja-1,4
abplcobf-1,abplcobf-1,4
abplnhik-1,abplnhik-1,16
abplnhll-1,abplnhll-1,16
abpplgci-1,abpplgci-1,16
acaaflfp-1,acaaflfp-1,16
acabalph-1,acabalph-1,16
acachcjl-1,acachcjl-1,16
acackmap-1,acackmap-1,16
acaeahgb-1,acaeahgb-1,16
acaebkml-1,acaebkml-1,16
acahbaje-1,acahbaje-1,16
acahpakn-1,acahpakn-1,16
acaiclbb-1,acaiclbb-1,16
acaiddlk-1,acaiddlk-1,16
acaikjhp-1,acaikjhp-1,16
acaikooe-1,acaikooe-1,16
acaipcph-1,acaipcph-1,16
acajnmbc-1,acajnmbc-1,16
acakbool-1,acakbool-1,16
acakkogj-1,acakkogj-1,16
acalkkob-1,acalkkob-1,16
acambhac-1,acambhac-1,16
acamiohj-1,acamiohj-1,16
acankdai-1,acankdai-1,16
acanlfkf-1,acanlfkf-1,16
acaofpae-1,acaofpae-1,3
acaogjdn-1,acaogjdn-1,3
acapbepb-1,acapbepb-1,3
acapejal-1,acapejal-1,3
acaplebm-1,acaplebm-1,16
acbapgnb-1,acbapgnb-1,16
acbbdihm-1,acbbdihm-1,16
acbbhbhn-1,acbbhbhn-1,16
acbdamjh-1,acbdamjh-1,16
acbdendc-1,acbdendc-1,16
acbdmbec-1,acbdmbec-1,16
acbdmbij-1,acbdmbij-1,16
acbeejfe-1,acbeejfe-1,16
acbeepma-1,acbeepma-1,16
acbgajpk-1,acbgajpk-1,16
acbgbjlh-1,acbgbjlh-1,16
acbhhaha-1,acbhhaha-1,16
acbjooig-1,acbjooig-1,16
acbknkfh-1,acbknkfh-1,16
acblcfip-1,acblcfip-1,16
acbmelmc-1,acbmelmc-1,16
acbobkjk-1,acbobkjk-1,16
acboceoh-1,acboceoh-1,2
acboehkm-1,acboehkm-1,16
acbpppnf-1,acbpppnf-1,16
accaknim-1,accaknim-1,16
accaldgg-1,accaldgg-1,16
accbeeal-1,accbeeal-1,16
acccjhdb-1,acccjhdb-1,16
acccogpl-1,acccogpl-1,16
