,cell_id,banksy_leiden_0.7
fafnnmbk-1,fafnnmbk-1,4
fafnoaob-1,fafnoaob-1,10
fafolooj-1,fafolooj-1,10
fafpaclf-1,fafpaclf-1,10
fafpknpo-1,fafpknpo-1,10
fafppbpc-1,fafppbpc-1,10
fagabjpa-1,fagabjpa-1,10
fagaejkj-1,fagaejkj-1,10
fagahdkk-1,fagahdkk-1,10
fagbibne-1,fagbibne-1,10
fagcdejh-1,fagcdejh-1,10
fagcoehd-1,fagcoehd-1,10
fagekjgh-1,fagekjgh-1,10
fagekjjm-1,fagekjjm-1,10
fagfflhb-1,fagfflhb-1,10
fagfoeep-1,fagfoeep-1,10
faggkgnd-1,faggkgnd-1,10
faghdndd-1,faghdndd-1,10
faghldgl-1,faghldgl-1,10
fagiecog-1,fagiecog-1,10
fagimmdm-1,fagimmdm-1,10
fagjmnjm-1,fagjmnjm-1,10
fagjmooh-1,fagjmooh-1,10
fagkhaeg-1,fagkhaeg-1,10
fagkmhdf-1,fagkmhdf-1,10
fagkoenj-1,fagkoenj-1,4
fagkohmj-1,fagkohmj-1,4
faglkapf-1,faglkapf-1,4
fagmapii-1,fagmapii-1,10
fagmcbnm-1,fagmcbnm-1,4
fagmdkli-1,fagmdkli-1,4
fagnhchj-1,fagnhchj-1,4
fagnikia-1,fagnikia-1,1
fagnjmmg-1,fagnjmmg-1,4
fagnndka-1,fagnndka-1,1
fagobhlm-1,fagobhlm-1,10
fagomjja-1,fagomjja-1,10
fagpbiak-1,fagpbiak-1,10
fagpjfde-1,fagpjfde-1,10
fahakepm-1,fahakepm-1,10
fahaooje-1,fahaooje-1,10
fahbehcg-1,fahbehcg-1,10
fahbeken-1,fahbeken-1,1
fahbkgnl-1,fahbkgnl-1,10
fahbohai-1,fahbohai-1,1
fahcdphg-1,fahcdphg-1,1
fahdgoom-1,fahdgoom-1,10
fahdhbeb-1,fahdhbeb-1,10
fahdknch-1,fahdknch-1,10
fahdnkkc-1,fahdnkkc-1,10
fahdnlan-1,fahdnlan-1,10
faheoipj-1,faheoipj-1,4
faheoldf-1,faheoldf-1,10
fahfaimi-1,fahfaimi-1,10
fahfljke-1,fahfljke-1,10
fahgcoeh-1,fahgcoeh-1,10
fahgllmf-1,fahgllmf-1,10
fahgmbgi-1,fahgmbgi-1,4
fahhccac-1,fahhccac-1,4
fahhhbaf-1,fahhhbaf-1,4
fahhkamk-1,fahhkamk-1,4
fahhkhpa-1,fahhkhpa-1,4
fahiebbc-1,fahiebbc-1,1
fahijnod-1,fahijnod-1,10
fahiplfb-1,fahiplfb-1,1
fahjchoj-1,fahjchoj-1,1
fahjckef-1,fahjckef-1,4
fahjhmmg-1,fahjhmmg-1,1
fahjkdap-1,fahjkdap-1,4
fahkengc-1,fahkengc-1,10
fahkjbom-1,fahkjbom-1,10
fahkldng-1,fahkldng-1,10
fahknclb-1,fahknclb-1,10
fahkolfb-1,fahkolfb-1,10
fahkpolo-1,fahkpolo-1,10
fahlgphc-1,fahlgphc-1,10
fahlmhol-1,fahlmhol-1,10
fahlpgcm-1,fahlpgcm-1,10
fahmfjdd-1,fahmfjdd-1,10
fahmhogh-1,fahmhogh-1,10
fahoghll-1,fahoghll-1,10
fahohlhc-1,fahohlhc-1,10
fahpaeeh-1,fahpaeeh-1,10
fahpangb-1,fahpangb-1,10
fahpcncd-1,fahpcncd-1,10
fahpddca-1,fahpddca-1,10
fahpeblm-1,fahpeblm-1,10
fahpeoem-1,fahpeoem-1,10
faiadgod-1,faiadgod-1,10
faiaegah-1,faiaegah-1,10
faibdekk-1,faibdekk-1,10
faibdmha-1,faibdmha-1,10
faiccddj-1,faiccddj-1,10
faicjklp-1,faicjklp-1,10
faicjodb-1,faicjodb-1,10
faidmmbo-1,faidmmbo-1,10
faieabil-1,faieabil-1,10
faieafle-1,faieafle-1,10
faiegkaj-1,faiegkaj-1,10
faifkcpd-1,faifkcpd-1,10
faigcohi-1,faigcohi-1,10
faigffad-1,faigffad-1,10
faignhao-1,faignhao-1,10
faihabni-1,faihabni-1,10
faihfcgd-1,faihfcgd-1,10
faihgamb-1,faihgamb-1,10
faihggng-1,faihggng-1,10
faihjipb-1,faihjipb-1,10
faihjjcj-1,faihjjcj-1,10
faiidgle-1,faiidgle-1,10
faiiiinp-1,faiiiinp-1,10
faiioijk-1,faiioijk-1,10
faijanpc-1,faijanpc-1,10
faikfckc-1,faikfckc-1,4
faikifpp-1,faikifpp-1,1
faikocnh-1,faikocnh-1,1
failcdhk-1,failcdhk-1,1
faileblb-1,faileblb-1,10
faimeemg-1,faimeemg-1,10
faimekkm-1,faimekkm-1,10
fainbloa-1,fainbloa-1,10
faiokbfk-1,faiokbfk-1,1
faionbde-1,faionbde-1,10
faipgkgc-1,faipgkgc-1,1
faipngog-1,faipngog-1,1
fajachaa-1,fajachaa-1,10
fajahmom-1,fajahmom-1,10
fajaknnj-1,fajaknnj-1,10
fajbomle-1,fajbomle-1,10
fajboojl-1,fajboojl-1,10
fajbphlo-1,fajbphlo-1,10
fajbpjnl-1,fajbpjnl-1,10
fajcbkif-1,fajcbkif-1,10
fajdfhhe-1,fajdfhhe-1,10
fajegkmh-1,fajegkmh-1,1
fajfbekd-1,fajfbekd-1,1
fajfbihg-1,fajfbihg-1,1
fajfcikl-1,fajfcikl-1,1
fajgdklb-1,fajgdklb-1,1
fajgpiml-1,fajgpiml-1,10
fajhkmih-1,fajhkmih-1,10
fajhngmn-1,fajhngmn-1,1
fajhnkbc-1,fajhnkbc-1,1
fajiijgh-1,fajiijgh-1,4
fajimfhi-1,fajimfhi-1,10
fajipecm-1,fajipecm-1,1
fajjaeml-1,fajjaeml-1,4
fajjnooe-1,fajjnooe-1,4
fajkacnj-1,fajkacnj-1,10
fajkhomp-1,fajkhomp-1,10
fajlbcjh-1,fajlbcjh-1,4
fajlcbaf-1,fajlcbaf-1,10
fajlcjfd-1,fajlcjfd-1,4
fajlfeig-1,fajlfeig-1,10
fajljkof-1,fajljkof-1,4
fajlofgd-1,fajlofgd-1,10
fajmcgpc-1,fajmcgpc-1,10
fajmkcic-1,fajmkcic-1,10
fajmoejp-1,fajmoejp-1,10
fajmpdjb-1,fajmpdjb-1,10
fajnjhbc-1,fajnjhbc-1,10
fajoaoco-1,fajoaoco-1,10
fajogohl-1,fajogohl-1,10
fajpblia-1,fajpblia-1,10
fakadebp-1,fakadebp-1,10
fakafjpp-1,fakafjpp-1,10
fakahgoo-1,fakahgoo-1,1
fakamjjn-1,fakamjjn-1,1
fakaoigj-1,fakaoigj-1,1
fakbaoia-1,fakbaoia-1,1
fakdcckk-1,fakdcckk-1,1
fakdckep-1,fakdckep-1,1
fakddlff-1,fakddlff-1,10
fakdjafh-1,fakdjafh-1,1
fakeglba-1,fakeglba-1,1
fakfahon-1,fakfahon-1,1
fakfchjh-1,fakfchjh-1,1
fakfhbbj-1,fakfhbbj-1,10
fakfpckg-1,fakfpckg-1,1
fakfppic-1,fakfppic-1,1
fakhdbeo-1,fakhdbeo-1,10
fakhdkpc-1,fakhdkpc-1,10
fakhebjb-1,fakhebjb-1,10
fakhkdmg-1,fakhkdmg-1,10
fakiffnc-1,fakiffnc-1,10
fakinemk-1,fakinemk-1,10
fakjifhb-1,fakjifhb-1,10
fakkdenh-1,fakkdenh-1,4
fakkhcil-1,fakkhcil-1,10
fakklhan-1,fakklhan-1,4
faklanpa-1,faklanpa-1,4
fakldaek-1,fakldaek-1,4
fakldnph-1,fakldnph-1,4
faklhfoh-1,faklhfoh-1,1
faklhhpi-1,faklhhpi-1,1
faklibgc-1,faklibgc-1,1
faklibkh-1,faklibkh-1,1
faklibpg-1,faklibpg-1,1
fakliipe-1,fakliipe-1,1
faklkgcg-1,faklkgcg-1,1
fakmjmkb-1,fakmjmkb-1,4
fakmnfbf-1,fakmnfbf-1,1
fakmnnei-1,fakmnnei-1,1
faknelda-1,faknelda-1,1
faknhdhp-1,faknhdhp-1,1
faknoamo-1,faknoamo-1,1
faknphnk-1,faknphnk-1,1
fakohhke-1,fakohhke-1,1
fakooaoc-1,fakooaoc-1,1
fakpcfmh-1,fakpcfmh-1,1
fakpeiob-1,fakpeiob-1,1
fakpkpci-1,fakpkpci-1,1
fakploda-1,fakploda-1,1
falacgik-1,falacgik-1,1
falafenc-1,falafenc-1,1
falapefb-1,falapefb-1,1
falbcofk-1,falbcofk-1,1
falbgcah-1,falbgcah-1,1
falbjoak-1,falbjoak-1,1
falccbno-1,falccbno-1,1
falcipng-1,falcipng-1,1
falcjcbb-1,falcjcbb-1,1
falcphnj-1,falcphnj-1,1
faldakhd-1,faldakhd-1,1
falecmlf-1,falecmlf-1,1
falfcinj-1,falfcinj-1,1
falffcop-1,falffcop-1,1
falflfkk-1,falflfkk-1,10
falfmjef-1,falfmjef-1,10
falfophf-1,falfophf-1,10
falgknai-1,falgknai-1,10
falhbbba-1,falhbbba-1,1
falhipcm-1,falhipcm-1,10
falhkkml-1,falhkkml-1,10
falholdp-1,falholdp-1,4
falicpoc-1,falicpoc-1,4
falighln-1,falighln-1,1
faljifjc-1,faljifjc-1,4
faljldhg-1,faljldhg-1,10
faljnnll-1,faljnnll-1,10
falkfgmo-1,falkfgmo-1,10
falkimdi-1,falkimdi-1,10
fallgake-1,fallgake-1,1
fallilje-1,fallilje-1,10
fallmcmk-1,fallmcmk-1,4
fallmobf-1,fallmobf-1,4
fallpogf-1,fallpogf-1,10
falmfagl-1,falmfagl-1,10
falmfcgc-1,falmfcgc-1,10
falmfojd-1,falmfojd-1,10
falmghii-1,falmghii-1,10
falnikej-1,falnikej-1,10
falnmikc-1,falnmikc-1,10
faloabdj-1,faloabdj-1,10
falogphp-1,falogphp-1,10
faloopfb-1,faloopfb-1,4
faloopgi-1,faloopgi-1,10
falpdhof-1,falpdhof-1,10
falpehcd-1,falpehcd-1,4
famaijin-1,famaijin-1,4
fambbcij-1,fambbcij-1,10
fambdnge-1,fambdnge-1,10
famchlaj-1,famchlaj-1,1
famdckng-1,famdckng-1,4
famdepda-1,famdepda-1,1
famdkhao-1,famdkhao-1,1
famdpghf-1,famdpghf-1,1
famejndo-1,famejndo-1,1
famejpch-1,famejpch-1,1
famfbkgd-1,famfbkgd-1,1
famfdake-1,famfdake-1,1
famfkhao-1,famfkhao-1,10
famfpapf-1,famfpapf-1,10
famfpbjc-1,famfpbjc-1,4
famgmjld-1,famgmjld-1,10
famgpmdk-1,famgpmdk-1,10
famhbpmp-1,famhbpmp-1,4
famhhokc-1,famhhokc-1,10
famhlign-1,famhlign-1,4
famiemdf-1,famiemdf-1,10
famigceg-1,famigceg-1,10
faminfke-1,faminfke-1,4
famjbooi-1,famjbooi-1,4
famjfpkf-1,famjfpkf-1,10
famjghcf-1,famjghcf-1,10
famkcbnk-1,famkcbnk-1,10
famkdkmn-1,famkdkmn-1,4
famkeinb-1,famkeinb-1,1
famkkalj-1,famkkalj-1,1
famlbbfp-1,famlbbfp-1,4
famldiao-1,famldiao-1,4
famlihlh-1,famlihlh-1,4
famlinbc-1,famlinbc-1,10
famlnlon-1,famlnlon-1,10
fammjooc-1,fammjooc-1,10
fammkpee-1,fammkpee-1,10
fammpioa-1,fammpioa-1,10
famncidl-1,famncidl-1,10
famnckgh-1,famnckgh-1,10
famnfbfm-1,famnfbfm-1,4
famnpcjn-1,famnpcjn-1,10
famoboba-1,famoboba-1,10
famolebk-1,famolebk-1,10
fampdgno-1,fampdgno-1,10
fampdmjl-1,fampdmjl-1,10
fanaabbk-1,fanaabbk-1,4
fanacgeh-1,fanacgeh-1,10
fanbfjie-1,fanbfjie-1,4
fancffnk-1,fancffnk-1,10
fancoibj-1,fancoibj-1,10
fancpiao-1,fancpiao-1,10
fandbfab-1,fandbfab-1,10
fandglao-1,fandglao-1,10
fanedpek-1,fanedpek-1,10
fanegbao-1,fanegbao-1,10
fanejfol-1,fanejfol-1,10
fanfgmgm-1,fanfgmgm-1,10
fanfpkhn-1,fanfpkhn-1,10
fangapke-1,fangapke-1,10
fangceok-1,fangceok-1,10
fanglnhn-1,fanglnhn-1,10
fangpiaa-1,fangpiaa-1,10
fanhgoji-1,fanhgoji-1,10
fanhmigk-1,fanhmigk-1,10
fanhnlbn-1,fanhnlbn-1,10
fanibkcj-1,fanibkcj-1,10
fanifdbj-1,fanifdbj-1,10
fanihpbl-1,fanihpbl-1,10
fanilkgl-1,fanilkgl-1,10
faniofac-1,faniofac-1,10
fanippck-1,fanippck-1,10
fanjikdh-1,fanjikdh-1,10
fanjmbop-1,fanjmbop-1,10
fankcnmo-1,fankcnmo-1,10
fankdobd-1,fankdobd-1,10
fankjfgb-1,fankjfgb-1,10
fankllam-1,fankllam-1,10
fankocmp-1,fankocmp-1,10
fanlbgda-1,fanlbgda-1,10
fanlboie-1,fanlboie-1,10
fanleicf-1,fanleicf-1,10
fanlfhgp-1,fanlfhgp-1,10
fanlodee-1,fanlodee-1,10
fanmnfdg-1,fanmnfdg-1,10
fannagkc-1,fannagkc-1,10
fannjihc-1,fannjihc-1,10
fannkmbg-1,fannkmbg-1,10
fanohgli-1,fanohgli-1,10
fanoidme-1,fanoidme-1,1
fanpbocn-1,fanpbocn-1,1
fanpffic-1,fanpffic-1,1
fanpjhmn-1,fanpjhmn-1,1
fanppnkn-1,fanppnkn-1,1
faoahfbh-1,faoahfbh-1,1
faoajmkg-1,faoajmkg-1,1
faoaofbj-1,faoaofbj-1,1
faoblfim-1,faoblfim-1,1
faobonpd-1,faobonpd-1,1
faobpaga-1,faobpaga-1,1
faocpiam-1,faocpiam-1,1
faodbdin-1,faodbdin-1,1
faodcmil-1,faodcmil-1,1
faodebjj-1,faodebjj-1,1
faodfgli-1,faodfgli-1,1
faodlhkg-1,faodlhkg-1,1
faoeedbi-1,faoeedbi-1,1
faoeihmg-1,faoeihmg-1,1
faoemcbd-1,faoemcbd-1,1
faofbcpl-1,faofbcpl-1,1
faofbjbl-1,faofbjbl-1,1
faofgcnj-1,faofgcnj-1,1
faoghdag-1,faoghdag-1,1
faogliji-1,faogliji-1,1
faogmako-1,faogmako-1,1
faogplnb-1,faogplnb-1,1
faohdjjc-1,faohdjjc-1,1
faohpppk-1,faohpppk-1,1
faoiimlj-1,faoiimlj-1,1
faoinijg-1,faoinijg-1,1
faoipjme-1,faoipjme-1,1
faojjdia-1,faojjdia-1,1
faojking-1,faojking-1,1
faojlnob-1,faojlnob-1,1
faokfcok-1,faokfcok-1,1
faokgipm-1,faokgipm-1,1
faolhogh-1,faolhogh-1,1
faomfndd-1,faomfndd-1,1
faomfpad-1,faomfpad-1,1
faomihpf-1,faomihpf-1,1
faomnjap-1,faomnjap-1,1
faongkph-1,faongkph-1,1
faongmab-1,faongmab-1,1
faonnjni-1,faonnjni-1,1
faoohofg-1,faoohofg-1,1
faoojeln-1,faoojeln-1,1
faopbcom-1,faopbcom-1,10
faopdmel-1,faopdmel-1,1
faophpek-1,faophpek-1,10
faopmjbf-1,faopmjbf-1,4
fapajnai-1,fapajnai-1,10
fapcbbhm-1,fapcbbhm-1,10
fapccnhk-1,fapccnhk-1,10
fapcimhf-1,fapcimhf-1,4
fapdbgog-1,fapdbgog-1,10
fapdbkeb-1,fapdbkeb-1,10
fapdccmi-1,fapdccmi-1,10
fapdhpjd-1,fapdhpjd-1,10
fapdicgm-1,fapdicgm-1,10
fapenaji-1,fapenaji-1,10
fapfcijd-1,fapfcijd-1,10
fapfdcnk-1,fapfdcnk-1,10
fapfhjie-1,fapfhjie-1,10
fapfioak-1,fapfioak-1,10
fapgbklp-1,fapgbklp-1,10
fapgkoda-1,fapgkoda-1,4
faphaljb-1,faphaljb-1,10
faphbcbp-1,faphbcbp-1,10
faphcoki-1,faphcoki-1,10
faphgaij-1,faphgaij-1,10
faphglfa-1,faphglfa-1,10
faphhaol-1,faphhaol-1,10
faphlajf-1,faphlajf-1,4
faphlpdo-1,faphlpdo-1,10
fapickgl-1,fapickgl-1,10
fapikmgm-1,fapikmgm-1,10
fapjhngd-1,fapjhngd-1,4
fapkaghg-1,fapkaghg-1,1
fapkkehm-1,fapkkehm-1,4
fapklgjj-1,fapklgjj-1,1
faplbjlf-1,faplbjlf-1,1
fapmmoem-1,fapmmoem-1,1
fapnglnh-1,fapnglnh-1,1
fapnibbd-1,fapnibbd-1,4
fapnlenk-1,fapnlenk-1,10
fapobjma-1,fapobjma-1,1
fapocikb-1,fapocikb-1,8
fapocjef-1,fapocjef-1,4
fapodnnl-1,fapodnnl-1,1
fapojajj-1,fapojajj-1,10
fapokkop-1,fapokkop-1,10
faponfcd-1,faponfcd-1,10
fappbjae-1,fappbjae-1,10
fappddli-1,fappddli-1,10
fappeibe-1,fappeibe-1,10
fappoldi-1,fappoldi-1,10
fbaaenmm-1,fbaaenmm-1,10
fbaakdmp-1,fbaakdmp-1,10
fbaalljf-1,fbaalljf-1,10
fbaankij-1,fbaankij-1,10
fbaaonog-1,fbaaonog-1,10
fbabfhgf-1,fbabfhgf-1,10
fbabnbof-1,fbabnbof-1,10
fbabngab-1,fbabngab-1,10
fbabnjjo-1,fbabnjjo-1,10
fbabpdel-1,fbabpdel-1,10
fbacdkdk-1,fbacdkdk-1,10
fbacekpp-1,fbacekpp-1,10
fbackjjl-1,fbackjjl-1,10
fbacmion-1,fbacmion-1,10
fbacneca-1,fbacneca-1,10
fbadeimn-1,fbadeimn-1,10
fbadipeg-1,fbadipeg-1,10
fbaefcjl-1,fbaefcjl-1,4
fbafiidl-1,fbafiidl-1,4
fbafkmcl-1,fbafkmcl-1,10
fbaflhni-1,fbaflhni-1,4
fbagaacj-1,fbagaacj-1,4
fbagbcad-1,fbagbcad-1,10
fbagfoaf-1,fbagfoaf-1,10
fbagfphg-1,fbagfphg-1,10
fbagjffh-1,fbagjffh-1,10
fbahbpnj-1,fbahbpnj-1,10
fbahdhbo-1,fbahdhbo-1,10
fbahkdim-1,fbahkdim-1,10
fbahlajf-1,fbahlajf-1,10
fbahmnea-1,fbahmnea-1,10
fbaiajom-1,fbaiajom-1,10
fbaighgp-1,fbaighgp-1,10
fbaiiklh-1,fbaiiklh-1,10
fbaijpgd-1,fbaijpgd-1,10
fbaiolni-1,fbaiolni-1,10
fbaipldg-1,fbaipldg-1,10
fbajlnlb-1,fbajlnlb-1,10
fbajncnh-1,fbajncnh-1,10
fbakanph-1,fbakanph-1,4
fbakfdic-1,fbakfdic-1,10
fbakfjgb-1,fbakfjgb-1,10
fbakliol-1,fbakliol-1,10
fbakmjmm-1,fbakmjmm-1,10
fbalfnfl-1,fbalfnfl-1,4
fbalgdag-1,fbalgdag-1,4
fbalgjjn-1,fbalgjjn-1,10
fbalkfii-1,fbalkfii-1,4
fballicc-1,fballicc-1,10
fbamfkbd-1,fbamfkbd-1,10
fbamimem-1,fbamimem-1,10
fbamnnbi-1,fbamnnbi-1,10
fbampike-1,fbampike-1,10
fbanaoin-1,fbanaoin-1,10
fbandebn-1,fbandebn-1,10
fbanhmln-1,fbanhmln-1,10
fbanlmfi-1,fbanlmfi-1,10
fbanndfa-1,fbanndfa-1,10
fbanpgkh-1,fbanpgkh-1,10
fbaoejma-1,fbaoejma-1,10
fbaoeodi-1,fbaoeodi-1,10
fbaohmhl-1,fbaohmhl-1,10
fbaoognm-1,fbaoognm-1,10
fbaopjaa-1,fbaopjaa-1,10
fbapolog-1,fbapolog-1,10
fbbafmbm-1,fbbafmbm-1,10
fbbahimg-1,fbbahimg-1,10
fbbajjkn-1,fbbajjkn-1,10
fbbangok-1,fbbangok-1,10
fbbapfff-1,fbbapfff-1,10
fbbapjnf-1,fbbapjnf-1,10
fbbbdkfl-1,fbbbdkfl-1,10
fbbcgcpk-1,fbbcgcpk-1,10
fbbcijfa-1,fbbcijfa-1,10
fbbcjcom-1,fbbcjcom-1,10
fbbdaecb-1,fbbdaecb-1,4
fbbdgkbk-1,fbbdgkbk-1,4
fbbdhaea-1,fbbdhaea-1,4
fbbdjcia-1,fbbdjcia-1,4
fbbdohbe-1,fbbdohbe-1,10
fbbeamci-1,fbbeamci-1,10
fbbeljki-1,fbbeljki-1,4
fbbfedae-1,fbbfedae-1,10
fbbfiodn-1,fbbfiodn-1,4
fbbflkkc-1,fbbflkkc-1,4
fbbgalic-1,fbbgalic-1,4
fbbgdgkg-1,fbbgdgkg-1,10
fbbggaij-1,fbbggaij-1,10
fbbholcl-1,fbbholcl-1,10
fbbiaabj-1,fbbiaabj-1,4
fbbicakh-1,fbbicakh-1,10
fbbickga-1,fbbickga-1,4
fbbieokg-1,fbbieokg-1,10
fbbjfpdo-1,fbbjfpdo-1,10
fbbjnmnj-1,fbbjnmnj-1,10
fbbkkabb-1,fbbkkabb-1,10
fbbklajn-1,fbbklajn-1,10
fbbkpmhd-1,fbbkpmhd-1,10
fbblmhge-1,fbblmhge-1,10
fbbmfbda-1,fbbmfbda-1,10
fbbmlphn-1,fbbmlphn-1,10
fbbmpcdo-1,fbbmpcdo-1,10
fbbmpdnm-1,fbbmpdnm-1,10
fbbnbnin-1,fbbnbnin-1,10
fbbnfcmb-1,fbbnfcmb-1,4
fbbngkfk-1,fbbngkfk-1,4
fbcabmnp-1,fbcabmnp-1,4
fbcaddjp-1,fbcaddjp-1,4
fbccijaj-1,fbccijaj-1,10
fbcdijgm-1,fbcdijgm-1,10
fbceajpg-1,fbceajpg-1,10
fbcecfcl-1,fbcecfcl-1,10
fbcedfpc-1,fbcedfpc-1,10
fbceepfk-1,fbceepfk-1,10
fbcegapd-1,fbcegapd-1,10
fbcehdhp-1,fbcehdhp-1,10
fbceogal-1,fbceogal-1,10
fbceonkp-1,fbceonkp-1,10
fbcfdnio-1,fbcfdnio-1,10
fbcfhcmb-1,fbcfhcmb-1,4
fbcfmlfc-1,fbcfmlfc-1,10
fbcgkppi-1,fbcgkppi-1,10
fbcglnpm-1,fbcglnpm-1,4
fbchbela-1,fbchbela-1,4
fbchjiea-1,fbchjiea-1,4
fbcifaep-1,fbcifaep-1,10
fbcifchh-1,fbcifchh-1,10
fbcifoka-1,fbcifoka-1,10
fbcigcic-1,fbcigcic-1,10
fbciobff-1,fbciobff-1,10
fbciokfj-1,fbciokfj-1,10
fbcjfbnh-1,fbcjfbnh-1,10
fbcjgipc-1,fbcjgipc-1,10
fbcjimnm-1,fbcjimnm-1,10
fbcjjboc-1,fbcjjboc-1,10
fbcjpfeb-1,fbcjpfeb-1,10
fbckehll-1,fbckehll-1,10
fbckkegg-1,fbckkegg-1,10
fbckpecj-1,fbckpecj-1,4
fbclijde-1,fbclijde-1,10
fbcljhkj-1,fbcljhkj-1,10
fbcmdigd-1,fbcmdigd-1,10
fbcmglkc-1,fbcmglkc-1,10
fbcmiahb-1,fbcmiahb-1,10
fbcmiekh-1,fbcmiekh-1,10
fbcneanf-1,fbcneanf-1,10
fbcookjk-1,fbcookjk-1,10
fbcpagmk-1,fbcpagmk-1,10
fbcpegfp-1,fbcpegfp-1,10
fbcpgcaa-1,fbcpgcaa-1,10
fbdafkoj-1,fbdafkoj-1,4
fbdaocbn-1,fbdaocbn-1,10
fbdbabpb-1,fbdbabpb-1,10
fbdbbnpe-1,fbdbbnpe-1,10
fbdbcfpj-1,fbdbcfpj-1,10
fbdbcpmb-1,fbdbcpmb-1,10
fbdcaain-1,fbdcaain-1,10
fbdcbbgb-1,fbdcbbgb-1,10
fbdcglpj-1,fbdcglpj-1,10
fbdchlbc-1,fbdchlbc-1,10
fbdcjbok-1,fbdcjbok-1,10
fbdcmkjo-1,fbdcmkjo-1,10
fbddnfcd-1,fbddnfcd-1,10
fbdecbfi-1,fbdecbfi-1,10
fbdejeeb-1,fbdejeeb-1,10
fbdffaco-1,fbdffaco-1,10
fbdffbmg-1,fbdffbmg-1,10
fbdfgibc-1,fbdfgibc-1,10
fbdfhodj-1,fbdfhodj-1,10
fbdgekpg-1,fbdgekpg-1,10
fbdgiahc-1,fbdgiahc-1,7
fbdhmanl-1,fbdhmanl-1,7
fbdhoihm-1,fbdhoihm-1,7
fbdienop-1,fbdienop-1,7
fbdijmpp-1,fbdijmpp-1,7
fbdjcgld-1,fbdjcgld-1,7
fbdjllkb-1,fbdjllkb-1,10
fbdjmabl-1,fbdjmabl-1,10
fbdkcnec-1,fbdkcnec-1,10
fbdkjeal-1,fbdkjeal-1,10
fbdkkpab-1,fbdkkpab-1,10
fbdkmhhn-1,fbdkmhhn-1,8
fbdlbfmn-1,fbdlbfmn-1,1
fbdlchgp-1,fbdlchgp-1,21
fbdlhpec-1,fbdlhpec-1,21
fbdllfhf-1,fbdllfhf-1,3
fbdlolfe-1,fbdlolfe-1,3
fbdmlkpa-1,fbdmlkpa-1,3
fbdnbgpj-1,fbdnbgpj-1,1
fbdnddio-1,fbdnddio-1,3
fbdnhhip-1,fbdnhhip-1,1
fbdniapk-1,fbdniapk-1,1
fbdnjclg-1,fbdnjclg-1,4
fbdoapme-1,fbdoapme-1,15
fbdogcld-1,fbdogcld-1,4
fbdohgjj-1,fbdohgjj-1,4
fbdongnf-1,fbdongnf-1,8
fbdpjdma-1,fbdpjdma-1,3
fbeaaolh-1,fbeaaolh-1,3
fbebepck-1,fbebepck-1,8
fbebnabb-1,fbebnabb-1,8
fbecklpb-1,fbecklpb-1,1
fbecmmhd-1,fbecmmhd-1,8
fbecoljd-1,fbecoljd-1,8
fbedamji-1,fbedamji-1,8
fbedjdmb-1,fbedjdmb-1,15
fbedleml-1,fbedleml-1,21
fbedopld-1,fbedopld-1,21
fbeecpee-1,fbeecpee-1,21
fbeeicfj-1,fbeeicfj-1,21
fbeepblh-1,fbeepblh-1,1
fbefkdih-1,fbefkdih-1,8
fbeganee-1,fbeganee-1,8
fbegeddb-1,fbegeddb-1,1
fbegfobk-1,fbegfobk-1,1
fbegmifg-1,fbegmifg-1,1
fbehcehb-1,fbehcehb-1,8
fbehfdep-1,fbehfdep-1,1
fbehhkgm-1,fbehhkgm-1,4
fbehmjho-1,fbehmjho-1,1
fbeiedof-1,fbeiedof-1,4
fbeihdna-1,fbeihdna-1,3
fbejgoed-1,fbejgoed-1,21
fbejiikm-1,fbejiikm-1,21
fbejimbb-1,fbejimbb-1,21
fbejnble-1,fbejnble-1,8
fbekalgh-1,fbekalgh-1,1
fbeknfcf-1,fbeknfcf-1,21
fbelhbod-1,fbelhbod-1,21
fbelidhl-1,fbelidhl-1,21
fbemoagn-1,fbemoagn-1,4
fbenbege-1,fbenbege-1,1
fbenifbl-1,fbenifbl-1,1
fbeoilhj-1,fbeoilhj-1,4
fbeojngc-1,fbeojngc-1,10
fbeooiij-1,fbeooiij-1,4
fbepapke-1,fbepapke-1,4
fbepmlfo-1,fbepmlfo-1,4
fbepomlh-1,fbepomlh-1,1
fbfacbmn-1,fbfacbmn-1,4
fbfachja-1,fbfachja-1,10
fbfaegji-1,fbfaegji-1,10
fbfafbeb-1,fbfafbeb-1,10
fbfahape-1,fbfahape-1,10
fbfajenb-1,fbfajenb-1,10
fbfanodi-1,fbfanodi-1,10
fbfapfam-1,fbfapfam-1,10
fbfbmlmm-1,fbfbmlmm-1,10
fbfcajjj-1,fbfcajjj-1,10
fbfcddkd-1,fbfcddkd-1,10
fbfcljdf-1,fbfcljdf-1,10
fbfdcpae-1,fbfdcpae-1,10
fbfdgeij-1,fbfdgeij-1,10
fbfedhci-1,fbfedhci-1,10
fbfefalo-1,fbfefalo-1,10
fbfefkdi-1,fbfefkdi-1,7
fbfepecg-1,fbfepecg-1,7
fbffebdf-1,fbffebdf-1,7
fbfffbkj-1,fbfffbkj-1,21
fbffobef-1,fbffobef-1,21
fbfgbcao-1,fbfgbcao-1,21
fbfgeknf-1,fbfgeknf-1,21
fbfhcgal-1,fbfhcgal-1,21
fbfhmonj-1,fbfhmonj-1,21
fbfihhkc-1,fbfihhkc-1,8
