#Selection name: Selection 1
#Area (µm^2): 2319865.78
Cell ID,Cluster,Transcripts,Area (µm^2)
dhbbbehi-1,Cluster 14,0,74.29
ieigckbg-1,Cluster 1,0,75.15
loeldbpn-1,Cluster 1,0,38.18
loeedgaa-1,Cluster 4,0,66.44
ieifomjj-1,Cluster 16,0,52.06
loeimnel-1,Cluster 10,0,57.16
ohpihdbl-1,Cluster 12,0,25.85
loemhlcn-1,Cluster 1,0,43.81
loekolid-1,Cluster 1,0,88.01
loenkojb-1,Cluster 12,0,43.64
loeldkdn-1,Cluster 15,0,105.96
lofhgkcn-1,Cluster 18,0,70.48
ohphigfh-1,Unassigned,0,169.81
loeikoad-1,Cluster 4,0,55.16
loeiipnj-1,Cluster 1,0,56.82
loecanin-1,Cluster 4,0,17.77
dhbdaalh-1,Cluster 12,0,66.74
loebnfba-1,Cluster 5,0,39.97
loebomcl-1,Cluster 5,0,21.83
loeboncg-1,Cluster 4,0,12.78
loehpfcd-1,Cluster 12,0,85.61
loekgdpo-1,Cluster 16,0,85.90
ohphfbnc-1,Cluster 12,0,177.27
lofhnccm-1,Cluster 10,0,82.98
loehogod-1,Cluster 12,0,69.91
loekbnja-1,Cluster 12,0,28.61
loeianll-1,Cluster 12,0,19.07
lofhhaga-1,Cluster 12,0,76.95
loejgpdn-1,Unassigned,0,15.94
loekokil-1,Cluster 1,0,147.65
loeialci-1,Cluster 12,0,20.69
loejcdnl-1,Cluster 12,0,25.64
loeinjhi-1,Cluster 1,0,35.37
lofhkolm-1,Cluster 16,0,65.40
loeiepne-1,Cluster 12,0,40.63
lofkdfnp-1,Cluster 12,0,40.56
lofkfece-1,Cluster 12,0,48.15
loekckcc-1,Cluster 12,0,58.02
ohpigbga-1,Cluster 12,0,24.89
loekhema-1,Cluster 12,0,45.51
lofhnbgk-1,Cluster 12,0,30.83
dhbdepfn-1,Cluster 16,0,81.82
dhbdcjla-1,Cluster 16,0,59.82
lofhnjek-1,Cluster 12,0,10.26
lofofkol-1,Cluster 16,0,218.96
lofofkcf-1,Cluster 12,0,130.75
lofoahok-1,Cluster 12,0,56.96
lofpmbpl-1,Cluster 16,0,133.97
lofodpdk-1,Cluster 12,0,73.17
lofkfhkg-1,Cluster 12,0,21.76
lofppahk-1,Cluster 12,0,50.98
lofkfgin-1,Cluster 12,0,88.64
lojanhnl-1,Cluster 12,0,57.00
loigkidl-1,Cluster 16,0,90.22
loibnefm-1,Cluster 12,0,86.27
loifbmle-1,Cluster 12,0,8.64
loieeohf-1,Unassigned,0,61.66
loibhgcj-1,Cluster 4,0,33.00
loiehplk-1,Cluster 12,0,36.21
