#Selection name: Selection 1
#Area (µm^2): 6012318.85
Cell ID,Cluster,Transcripts,Area (µm^2)
cbdjghnc-1,Cluster 4,0,80.20
hpompgih-1,Cluster 5,0,36.89
nojchpha-1,Cluster 5,0,68.59
fbbijpcj-1,Cluster 3,0,145.66
idlbbobl-1,Cluster 6,0,25.81
hpolbled-1,Cluster 17,0,44.71
iephhboj-1,Cluster 12,0,17.76
idlmppki-1,Cluster 2,0,46.62
npboaclc-1,Cluster 8,0,23.08
ieaocain-1,Cluster 13,0,136.72
idpbhmck-1,Cluster 6,0,36.36
idpfohna-1,Cluster 12,0,20.39
idpebpdh-1,Cluster 7,0,103.60
ddkddpca-1,Cluster 3,0,182.58
idpfacdc-1,Cluster 7,0,79.84
ddjchfgb-1,Cluster 3,0,59.76
idnbnidg-1,Cluster 13,0,68.26
ddhecogf-1,Cluster 3,0,277.08
ddjfbmlb-1,Cluster 3,0,134.25
ddkfahen-1,Cluster 3,0,75.51
idojalib-1,Cluster 21,0,11.80
ddjgpncm-1,Cluster 3,0,169.89
idomjhof-1,Cluster 7,0,17.33
ddjhoakn-1,Cluster 3,0,163.71
idomhggd-1,Cluster 7,0,46.62
idolcbgm-1,Cluster 7,0,43.25
idnaojbc-1,Cluster 7,0,59.55
idokahfn-1,Cluster 13,0,14.50
idokjpfb-1,Cluster 13,0,79.16
idpdnbni-1,Cluster 7,0,80.07
idpdmkoh-1,Cluster 9,0,21.06
idpahgpn-1,Cluster 5,0,137.30
idpdfgop-1,Cluster 7,0,27.26
idpcdllg-1,Cluster 7,0,69.28
ieapekkk-1,Cluster 7,0,138.35
idpcknij-1,Cluster 7,0,14.01
idpcphib-1,Cluster 7,0,30.25
idphjhei-1,Cluster 7,0,20.45
idpialmo-1,Cluster 18,0,6.77
ieaajgoa-1,Cluster 2,0,69.03
idpknbki-1,Cluster 16,0,30.38
ieaakgdn-1,Cluster 13,0,102.22
ddkhdmnf-1,Cluster 6,0,89.08
idoaidif-1,Cluster 9,0,12.51
idnnjkmg-1,Cluster 7,0,104.70
idohnhcf-1,Cluster 16,0,40.87
ddhdijdm-1,Cluster 3,0,174.62
ddkghdcm-1,Cluster 2,0,29.35
ddkfkahi-1,Cluster 3,0,168.87
ddkfpgli-1,Cluster 3,0,90.22
ddkgdcjf-1,Cluster 3,0,148.10
idpggncn-1,Cluster 3,0,33.83
ddjpgimm-1,Cluster 3,0,298.42
idpfmdnf-1,Cluster 3,0,57.60
iebbimcf-1,Cluster 5,0,49.71
iebbdane-1,Cluster 13,0,81.24
dedmclpm-1,Cluster 11,0,134.05
dedlcncl-1,Cluster 11,0,108.13
dedkmald-1,Cluster 20,0,142.72
ieoimbeb-1,Cluster 5,0,14.85
dedjlkjk-1,Cluster 11,0,119.67
debpccic-1,Cluster 3,0,239.19
idogapgg-1,Cluster 9,0,16.92
ienjcnpk-1,Cluster 12,0,32.94
debmmdad-1,Cluster 12,0,29.44
ieamcnap-1,Cluster 21,0,68.82
ieaoengk-1,Cluster 13,0,111.20
deboppfj-1,Cluster 3,0,296.22
iebcjjab-1,Cluster 7,0,71.45
ieaaldam-1,Cluster 2,0,42.53
ieaonkkc-1,Cluster 2,0,62.84
iebahopd-1,Cluster 13,0,41.07
ieaknhcc-1,Cluster 2,0,73.91
ieamdkib-1,Cluster 5,0,21.96
npbpopdj-1,Cluster 21,0,15.99
iebdjhfm-1,Cluster 7,0,82.55
iebfhfdl-1,Cluster 2,0,53.43
ienldnal-1,Cluster 9,0,11.28
ienhfinf-1,Cluster 17,0,46.06
idoeommp-1,Cluster 13,0,36.70
boakoang-1,Cluster 2,0,44.31
ienlkaon-1,Cluster 7,0,176.21
bnooponm-1,Cluster 12,0,44.39
bnokpebp-1,Cluster 3,0,180.10
npbnobld-1,Cluster 18,0,7.66
ienmdkpj-1,Cluster 16,0,59.26
idoinihf-1,Cluster 2,0,41.61
ienleiac-1,Cluster 18,0,8.57
idoeljla-1,Cluster 9,0,18.45
npcofagg-1,Cluster 9,0,36.77
ieakdibm-1,Cluster 7,0,63.61
deccfmom-1,Cluster 3,0,100.61
ieogjmhl-1,Cluster 3,0,52.50
ieoojcmd-1,Cluster 12,0,25.29
dedilelm-1,Cluster 3,0,165.49
dedfldph-1,Cluster 5,0,44.61
dedjjpai-1,Cluster 16,0,79.48
ieobfgai-1,Cluster 5,0,8.74
deddcblf-1,Cluster 3,0,148.67
ieabkdfe-1,Cluster 11,0,35.68
ieogcknj-1,Cluster 5,0,23.65
ieaaidip-1,Cluster 13,0,52.59
dedlnhfj-1,Cluster 3,0,166.24
dedfepnj-1,Cluster 3,0,343.60
ieaachki-1,Cluster 9,0,12.76
deckfflm-1,Cluster 3,0,138.33
dedmicpa-1,Cluster 3,0,118.77
ienhedhp-1,Cluster 16,0,42.38
bobbjpnh-1,Cluster 3,0,441.32
debkebcj-1,Cluster 3,0,149.19
debkkjap-1,Cluster 3,0,248.21
debmhekg-1,Cluster 3,0,451.45
dedndmoj-1,Cluster 3,0,184.47
ienmjdjj-1,Cluster 5,0,70.14
deeeelmf-1,Cluster 3,0,58.47
deccciil-1,Cluster 3,0,173.46
decjbpca-1,Cluster 3,0,147.86
debnndmk-1,Cluster 3,0,291.39
decfhhnm-1,Cluster 3,0,122.13
