#Selection name: Selection 1
#Area (µm^2): 1396929.89
Cell ID,Cluster,Transcripts,Area (µm^2)
cokffejl-1,Cluster 17,0,129.08
cokejgfa-1,Cluster 2,0,80.36
cpadhcco-1,Cluster 4,0,125.69
cokgmnpe-1,Cluster 4,0,44.01
cokihdim-1,Cluster 4,0,180.46
fallgmei-1,Cluster 4,0,32.27
cpadgnao-1,Cluster 4,0,35.72
falgnocj-1,Cluster 4,0,41.96
falgnkaa-1,Cluster 4,0,23.56
fallpeok-1,Cluster 4,0,65.48
falinkbk-1,Cluster 4,0,78.97
faljbina-1,Cluster 4,0,203.40
cpacepoo-1,Cluster 17,0,67.03
cpadokme-1,Cluster 4,0,52.77
cpadojmi-1,Cluster 2,0,23.99
cokfmjaj-1,Cluster 17,0,54.86
cokfjbch-1,Cluster 5,0,20.01
cokihohn-1,Cluster 4,0,94.06
fakobomk-1,Cluster 4,0,72.42
cokicnnl-1,Cluster 2,0,60.38
falbabam-1,Cluster 5,0,50.27
cokcefig-1,Cluster 2,0,90.48
cokcdmda-1,Cluster 17,0,98.31
fallohpb-1,Cluster 4,0,36.80
fallfgjj-1,Cluster 9,0,10.07
famdpjdm-1,Cluster 4,0,73.46
falghnfi-1,Cluster 5,0,51.68
famcncpa-1,Cluster 4,0,90.25
falhfgjg-1,Cluster 4,0,89.95
falhaajf-1,Cluster 4,0,96.70
cpahkhln-1,Cluster 4,0,34.88
fafnoggh-1,Cluster 21,0,111.66
fafnkcbb-1,Cluster 7,0,51.13
fafmhfoh-1,Cluster 7,0,64.91
fafmejop-1,Cluster 12,0,58.03
fafkcjoj-1,Cluster 7,0,46.21
fafkmibf-1,Cluster 4,0,43.35
faflggmd-1,Cluster 4,0,74.56
fallbkmd-1,Cluster 4,0,54.50
faljnkge-1,Cluster 5,0,33.63
falkaioe-1,Cluster 11,0,14.27
falmedga-1,Cluster 4,0,21.96
fafpdkec-1,Cluster 7,0,47.08
fafpekmb-1,Cluster 21,0,32.47
fafpkdgf-1,Cluster 18,0,65.07
fafpoigk-1,Cluster 12,0,67.65
fagecida-1,Cluster 7,0,31.60
fageaflc-1,Cluster 13,0,76.71
fafnjlgo-1,Cluster 21,0,81.88
fafoplfe-1,Cluster 21,0,35.61
fafhamlj-1,Cluster 7,0,36.05
