#Selection name: Selection 1
#Area (µm^2): 8183508.86
Cell ID,Cluster,Transcripts,Area (µm^2)
kmcmlfdh-1,Cluster 18,0,44.58
kmcmpmmo-1,Cluster 2,0,44.43
kmcnbomf-1,Cluster 1,0,26.02
kmcjijma-1,Cluster 2,0,48.57
kmcpmbjh-1,Cluster 21,0,55.15
kmclbffn-1,Cluster 24,0,75.71
kmcpjbbc-1,Cluster 2,0,35.90
oejnibal-1,Cluster 1,0,14.23
kmcpkmmc-1,Cluster 1,0,37.97
kmckoeao-1,Cluster 3,0,67.99
kmckphdc-1,Cluster 1,0,28.54
kmclddlo-1,Cluster 7,0,122.66
kmclmmeb-1,Cluster 8,0,25.27
kmfdnnhb-1,Cluster 18,0,61.19
aggebbho-1,Cluster 18,0,53.42
kmepfgkg-1,Cluster 20,0,128.10
kmfdomie-1,Cluster 16,0,82.37
kmckblhj-1,Cluster 11,0,72.72
aggdblie-1,Cluster 1,0,15.82
aggeabcj-1,Cluster 17,0,57.99
kmckcgjc-1,Cluster 3,0,144.85
kmfeglfe-1,Cluster 2,0,22.87
aggdkfje-1,Cluster 7,0,78.06
aggdoigf-1,Cluster 15,0,98.22
aggdbimo-1,Cluster 10,0,89.28
aggddagk-1,Cluster 2,0,64.85
kmfeaohh-1,Cluster 12,0,36.56
aggbpaee-1,Cluster 3,0,117.08
aggebcdg-1,Cluster 18,0,59.94
kmfflkib-1,Cluster 3,0,56.08
kmflfklp-1,Cluster 2,0,59.23
aggmklpi-1,Cluster 16,0,119.74
aggmhofp-1,Cluster 3,0,143.04
aggmhbcf-1,Cluster 16,0,129.85
kmfjfgbj-1,Cluster 2,0,54.89
kmcjlhkn-1,Cluster 10,0,124.00
aggodbdo-1,Cluster 16,0,105.21
kmfeikoj-1,Cluster 18,0,34.83
kmfemphf-1,Cluster 16,0,167.06
kmfblhhp-1,Cluster 18,0,32.42
kmfegmka-1,Cluster 18,0,40.77
aggocdbn-1,Cluster 18,0,29.04
kmcjnomo-1,Cluster 18,0,107.70
kmffbdjk-1,Cluster 18,0,56.66
kmffaedj-1,Cluster 23,0,201.19
kmcdkknd-1,Cluster 18,0,49.98
kmcgbpgp-1,Cluster 2,0,48.21
kmcdojio-1,Cluster 18,0,46.56
kmcefode-1,Cluster 18,0,76.99
aggnnphd-1,Cluster 18,0,39.62
aggjojij-1,Cluster 3,0,104.64
kmcecglg-1,Cluster 18,0,33.32
kmcelaoo-1,Cluster 18,0,101.07
kmceddap-1,Cluster 16,0,110.57
kmcgeibe-1,Cluster 16,0,119.03
kmcgejeb-1,Cluster 18,0,38.25
kmcefkid-1,Cluster 18,0,81.12
kmcdknnf-1,Cluster 13,0,68.75
kmcgejmf-1,Cluster 3,0,82.44
kmcemnek-1,Cluster 20,0,67.48
kmceddfe-1,Cluster 13,0,61.53
agglpnhi-1,Cluster 18,0,51.76
kmcdngio-1,Cluster 3,0,85.40
kmcgkofi-1,Cluster 19,0,101.15
kmkiadoo-1,Cluster 18,0,49.30
kmcfglif-1,Cluster 18,0,102.49
kmkhpgfo-1,Cluster 12,0,97.97
kmkibghm-1,Cluster 18,0,61.59
kmkipphn-1,Cluster 18,0,45.39
kmcfjhni-1,Cluster 18,0,126.76
kmcfhijh-1,Cluster 2,0,29.83
kmcipfbl-1,Cluster 12,0,62.71
kmcibifd-1,Cluster 12,0,80.72
kmcfeiao-1,Cluster 18,0,104.99
kmcfgkdc-1,Cluster 18,0,68.36
kmcgdcce-1,Cluster 1,0,14.10
kmcgdaap-1,Cluster 2,0,55.55
kmcfmfdf-1,Cluster 1,0,11.50
kmcffmlj-1,Cluster 16,0,88.37
oejndhom-1,Cluster 27,0,12.50
kmfpgiad-1,Cluster 18,0,96.26
kmcdgebi-1,Cluster 2,0,34.08
kmfcbade-1,Cluster 18,0,49.88
kmcdiefo-1,Cluster 2,0,55.77
aggnndim-1,Cluster 16,0,75.69
kmceiogg-1,Cluster 1,0,8.65
kmcdiekc-1,Cluster 18,0,85.38
aggoajla-1,Cluster 18,0,88.13
kmfpiaid-1,Cluster 16,0,88.21
kmfbnecg-1,Cluster 3,0,67.20
kmfcghcg-1,Cluster 3,0,51.33
kmflhlcj-1,Cluster 2,0,71.52
kmfbmlea-1,Cluster 3,0,174.62
kmfbmajb-1,Cluster 16,0,67.51
kmfcaedj-1,Cluster 3,0,38.35
aggohopc-1,Cluster 18,0,136.92
kmcdofbn-1,Cluster 2,0,83.16
kmkjccei-1,Cluster 1,0,9.81
kmcdepdb-1,Cluster 18,0,46.47
kmkimioo-1,Cluster 18,0,63.87
kmcfbfid-1,Cluster 2,0,42.11
aggpgkbi-1,Cluster 1,0,42.63
kmkjdfgp-1,Cluster 2,0,16.67
kmcepjgk-1,Cluster 18,0,37.01
kmkjpacf-1,Cluster 18,0,83.78
kmkkglmh-1,Cluster 2,0,33.48
kmcdjpld-1,Cluster 3,0,167.82
kmkjcnhc-1,Cluster 2,0,18.75
kmkjpeng-1,Cluster 2,0,39.68
kmcenmoj-1,Cluster 2,0,29.82
kmcfcjih-1,Cluster 18,0,94.84
aggpfdin-1,Cluster 18,0,84.42
aggpkajp-1,Cluster 3,0,84.88
kmfjimdd-1,Cluster 18,0,101.11
aggibbfc-1,Cluster 16,0,68.16
kmffmopc-1,Cluster 18,0,72.30
kmepmacl-1,Cluster 12,0,76.20
kmepfffc-1,Cluster 18,0,71.13
kmffloae-1,Cluster 8,0,122.87
kmepmbce-1,Cluster 20,0,70.33
kmfflnmd-1,Cluster 20,0,73.04
kmabgngf-1,Cluster 12,0,96.74
kmeoldap-1,Cluster 2,0,34.58
kmepoggh-1,Cluster 2,0,94.18
kmeplhcg-1,Cluster 2,0,87.16
kmffnkab-1,Cluster 2,0,96.56
kmepghip-1,Cluster 2,0,27.39
kmfgbfbl-1,Cluster 18,0,189.49
kmeppmnb-1,Cluster 1,0,45.11
kmagpjfm-1,Cluster 2,0,113.76
kmahbndg-1,Cluster 3,0,84.18
kmacdnlm-1,Cluster 2,0,131.03
kmabiblh-1,Cluster 2,0,101.87
kmfdelmm-1,Cluster 18,0,60.76
kmfdjcdj-1,Cluster 2,0,67.61
kmfipnip-1,Cluster 18,0,63.21
aggiegoj-1,Cluster 16,0,92.45
kmffhdgg-1,Cluster 18,0,27.02
kmfdeido-1,Cluster 18,0,54.64
kmfjbhaa-1,Cluster 20,0,85.44
aggifkaf-1,Cluster 18,0,58.29
kmfbimom-1,Cluster 2,0,25.22
kmfdljpd-1,Cluster 3,0,66.66
kmfjgmjn-1,Cluster 18,0,131.72
kmeopnbf-1,Cluster 16,0,120.56
aggihlcm-1,Cluster 16,0,48.54
aggiefbo-1,Cluster 16,0,69.75
kmffknml-1,Cluster 16,0,74.71
kmffkope-1,Cluster 12,0,62.60
kmeokiol-1,Cluster 18,0,29.55
kmfaomob-1,Cluster 18,0,72.19
aggehjla-1,Cluster 18,0,85.08
kmfafjnh-1,Cluster 2,0,40.82
kmfaheck-1,Cluster 18,0,32.27
oekbdnbo-1,Cluster 1,0,20.40
kmfcilho-1,Cluster 1,0,6.02
kmagglgk-1,Cluster 1,0,11.84
kmaghhon-1,Cluster 18,0,58.26
oekbbhjc-1,Cluster 3,0,35.82
kmagffec-1,Cluster 3,0,87.48
aggeccmh-1,Cluster 16,0,96.85
kmagnbgo-1,Cluster 18,0,94.94
kmfadagh-1,Cluster 2,0,53.43
kmfadajh-1,Cluster 2,0,54.29
kmahjnfg-1,Cluster 16,0,134.53
kmahandk-1,Cluster 2,0,67.51
kmfchdbh-1,Cluster 18,0,73.64
kmfcnmhi-1,Cluster 10,0,105.40
kmfbfkej-1,Cluster 2,0,55.67
kmfbhgcm-1,Cluster 18,0,85.00
kmfjbdnc-1,Cluster 2,0,34.55
kmfbanbf-1,Cluster 2,0,80.38
kmfilnmh-1,Cluster 1,0,43.19
kmfcjjmg-1,Cluster 3,0,62.04
kmfbchpk-1,Cluster 2,0,30.53
kmfbfhkk-1,Cluster 18,0,35.10
aggijbkl-1,Cluster 20,0,63.04
kmfbhjib-1,Cluster 18,0,38.53
kmfcnloe-1,Cluster 3,0,18.37
kmfaohea-1,Cluster 2,0,61.75
kmepbmba-1,Cluster 2,0,53.13
kmfanbkc-1,Cluster 18,0,64.13
aggojjcm-1,Cluster 3,0,31.60
kmfkgllj-1,Cluster 3,0,69.64
kmfpmllj-1,Cluster 18,0,55.65
aggoodle-1,Cluster 18,0,158.02
kmfkgmek-1,Cluster 3,0,43.08
kmflimod-1,Cluster 23,0,101.77
kmfpgied-1,Cluster 16,0,81.86
kmfphnel-1,Cluster 16,0,66.62
kmflkkod-1,Cluster 7,0,101.16
kmfjkbop-1,Cluster 20,0,53.01
kmfbkccg-1,Cluster 2,0,31.86
aggofckm-1,Cluster 16,0,123.66
aggobdfn-1,Cluster 10,0,36.76
kmeoicee-1,Cluster 16,0,94.72
kmflfdgn-1,Cluster 18,0,110.38
aggooegk-1,Cluster 10,0,107.57
aggokfnp-1,Cluster 3,0,93.59
kmeohmna-1,Cluster 7,0,58.20
aggodifa-1,Cluster 20,0,75.84
kmkgccma-1,Cluster 7,0,146.28
aggpkcjl-1,Cluster 2,0,39.72
aggopmip-1,Cluster 3,0,90.46
kmfojbjd-1,Cluster 2,0,30.62
kmkggclb-1,Cluster 1,0,9.09
kmkkdile-1,Cluster 2,0,42.07
kmfpfafn-1,Cluster 3,0,48.52
kmfkddnj-1,Cluster 2,0,31.63
kmfpaifo-1,Cluster 2,0,27.30
kmfkfdok-1,Cluster 2,0,23.71
kmfomhok-1,Cluster 16,0,89.32
kmfomhpn-1,Cluster 18,0,44.14
kmfkbmob-1,Cluster 2,0,80.68
kmfpeoon-1,Cluster 16,0,126.68
kmfoiikd-1,Cluster 18,0,48.42
aggojlpm-1,Cluster 18,0,125.78
kmfkpahd-1,Cluster 19,0,115.45
kmflpkkl-1,Cluster 8,0,86.36
kmfmcaog-1,Cluster 21,0,88.77
kmfihamn-1,Cluster 3,0,47.94
kmfiffdg-1,Cluster 15,0,143.67
kmfkphef-1,Cluster 2,0,32.01
kmfibdgh-1,Cluster 3,0,31.94
kmflafip-1,Cluster 3,0,44.21
kmfldceg-1,Cluster 1,0,13.53
kmflkljf-1,Cluster 8,0,81.73
kmeofhpf-1,Cluster 10,0,56.63
aggngjbk-1,Cluster 8,0,105.43
kmeogdfe-1,Cluster 8,0,67.85
kmfjkdnl-1,Cluster 7,0,172.38
kmflialf-1,Cluster 20,0,85.49
kmfjcpon-1,Cluster 3,0,65.22
kmfldoed-1,Cluster 8,0,55.70
kmfkdmco-1,Cluster 10,0,57.79
kmfkcokl-1,Cluster 20,0,96.03
kmkgjoho-1,Cluster 16,0,231.28
kmfjlmfa-1,Cluster 16,0,135.66
kmfgmecd-1,Cluster 8,0,54.43
kmfkafam-1,Cluster 20,0,67.32
kmfhgbgd-1,Cluster 7,0,154.41
kmfhpfbf-1,Cluster 10,0,33.29
kmfhnjkj-1,Cluster 17,0,140.30
kmfkjddn-1,Cluster 15,0,110.84
kmfhmoak-1,Cluster 20,0,92.72
kmfhkckp-1,Cluster 3,0,42.61
kmfgleen-1,Cluster 10,0,78.11
kmfhaccb-1,Cluster 8,0,82.27
kmfkklna-1,Cluster 8,0,78.16
kmfhpiaa-1,Cluster 25,0,123.10
oeddaabi-1,Cluster 5,0,46.29
khghmcoo-1,Cluster 8,0,52.55
agjbfmpo-1,Cluster 21,0,127.22
agilooep-1,Cluster 3,0,55.32
agiijcha-1,Cluster 10,0,51.93
kmlniolo-1,Cluster 18,0,47.69
kmlnifga-1,Cluster 18,0,34.11
agikndlj-1,Cluster 18,0,75.27
oekiemfk-1,Cluster 5,0,60.33
kmlniado-1,Cluster 18,0,26.41
agiklnkk-1,Cluster 18,0,77.94
kmllhmbe-1,Cluster 18,0,42.25
oekieikm-1,Cluster 5,0,68.94
agiiglmc-1,Cluster 18,0,32.61
aghpojnb-1,Cluster 3,0,163.47
agiagdjc-1,Cluster 1,0,33.41
aghppeca-1,Cluster 3,0,133.75
agiaggfc-1,Cluster 18,0,67.71
agiaflkp-1,Cluster 18,0,69.41
aghpabhe-1,Cluster 3,0,55.72
aghpipld-1,Cluster 18,0,52.00
agiackim-1,Cluster 18,0,58.77
kmlinlph-1,Cluster 18,0,124.56
agilppba-1,Cluster 10,0,29.89
agiphgbl-1,Cluster 7,0,96.32
agjaefhi-1,Cluster 8,0,40.30
agjacbdm-1,Cluster 15,0,122.12
kmlmnake-1,Cluster 18,0,63.05
agiplgao-1,Cluster 12,0,174.89
agjadljk-1,Cluster 7,0,57.23
kmlmlcki-1,Cluster 2,0,35.08
agjajpif-1,Cluster 15,0,113.16
agjalgnb-1,Cluster 8,0,27.08
kmlmnkjn-1,Cluster 7,0,107.38
kmlnoaok-1,Cluster 1,0,44.92
kmloblpi-1,Cluster 18,0,28.24
kmlnngmj-1,Cluster 18,0,63.97
agikmcdd-1,Cluster 3,0,41.06
kmlnnalh-1,Cluster 18,0,49.83
kmllmpfk-1,Cluster 14,0,36.07
agihnkcm-1,Cluster 19,0,87.32
agiiclla-1,Cluster 18,0,64.39
agiifekp-1,Cluster 19,0,64.60
agijaidh-1,Cluster 19,0,71.28
kmllmmol-1,Cluster 1,0,19.22
agiighop-1,Cluster 7,0,160.33
agijdkph-1,Cluster 19,0,59.59
agiikhae-1,Cluster 18,0,48.43
agiikfeg-1,Cluster 7,0,143.10
agijdmfj-1,Cluster 7,0,101.86
agihhmlk-1,Cluster 8,0,72.49
agihebdg-1,Cluster 16,0,95.98
agigngcl-1,Cluster 7,0,110.87
agigfmfb-1,Cluster 2,0,66.41
agihelhm-1,Cluster 2,0,25.61
kmljbmjp-1,Cluster 5,0,14.89
agigicbm-1,Cluster 3,0,113.80
khijnked-1,Cluster 8,0,38.14
khijjdmf-1,Cluster 8,0,35.94
khgnhmpk-1,Cluster 8,0,39.70
khijicca-1,Cluster 14,0,143.37
agipabmd-1,Cluster 14,0,63.05
kmlmhomo-1,Cluster 8,0,55.82
agjbjlke-1,Cluster 19,0,74.30
agjbikpa-1,Cluster 19,0,29.44
kmlohdgg-1,Cluster 20,0,39.87
kmlmkddl-1,Cluster 20,0,38.50
kmlpcakd-1,Cluster 15,0,78.27
kmlmfkjp-1,Cluster 15,0,64.62
kmlnnbco-1,Cluster 2,0,18.60
kmlpbefj-1,Cluster 19,0,64.07
agiidhph-1,Cluster 18,0,90.35
kmlohfdg-1,Cluster 10,0,27.84
agilhgaf-1,Cluster 7,0,101.87
khhciedi-1,Cluster 14,0,51.12
agnklhml-1,Cluster 7,0,109.51
khijlhab-1,Cluster 7,0,77.64
khgonihb-1,Cluster 3,0,61.01
khgoeojg-1,Cluster 7,0,105.78
khijdcca-1,Cluster 19,0,161.91
khibjklp-1,Cluster 2,0,17.97
khhchmkd-1,Cluster 10,0,57.10
khibhgpm-1,Cluster 3,0,60.45
khianncl-1,Cluster 10,0,44.84
khijjngh-1,Cluster 8,0,54.60
khiiolkc-1,Cluster 10,0,77.75
khibielf-1,Cluster 3,0,27.55
khibdcem-1,Cluster 7,0,40.45
khijgdpp-1,Cluster 8,0,40.72
khijcokn-1,Cluster 10,0,56.13
khijocon-1,Cluster 3,0,22.58
khhgipbi-1,Cluster 21,0,70.15
khilccna-1,Cluster 11,0,36.14
khilmdpi-1,Cluster 22,0,49.24
khgjcamc-1,Cluster 9,0,41.20
khhhbmbk-1,Cluster 14,0,60.52
khilmojg-1,Cluster 9,0,40.63
khilkiin-1,Cluster 6,0,73.03
khimcdhn-1,Cluster 9,0,66.99
khilipih-1,Cluster 22,0,31.75
agmoihpe-1,Cluster 19,0,53.57
agmoiafn-1,Cluster 14,0,40.43
khildgdl-1,Cluster 11,0,25.73
khgingnm-1,Cluster 9,0,54.60
agmoiijk-1,Cluster 14,0,90.57
khhcjdfg-1,Cluster 19,0,71.17
khhgilho-1,Cluster 19,0,62.82
khhhahmp-1,Cluster 14,0,69.77
agmnfapn-1,Cluster 10,0,97.74
khhcefpn-1,Cluster 17,0,75.21
agnlfcji-1,Cluster 10,0,62.25
agnlbhcm-1,Cluster 19,0,105.13
agilhmkl-1,Cluster 10,0,38.55
agnkokhn-1,Cluster 7,0,107.89
agilnbee-1,Cluster 3,0,54.90
agnljdaa-1,Cluster 10,0,45.98
agnlgeog-1,Cluster 21,0,112.34
agnkngaj-1,Cluster 7,0,91.56
agilnkbl-1,Cluster 10,0,74.75
khiioipl-1,Cluster 10,0,76.48
khgngpfh-1,Cluster 7,0,108.12
khiiginn-1,Cluster 21,0,73.98
khgnjemp-1,Cluster 7,0,161.47
khiikecd-1,Cluster 10,0,26.68
khgnchhi-1,Cluster 10,0,102.79
khgjgaed-1,Cluster 19,0,109.89
khgjgoli-1,Cluster 13,0,74.41
khginbbc-1,Cluster 6,0,72.32
khgimnaf-1,Cluster 5,0,9.66
agmnlbeo-1,Cluster 10,0,63.71
agmnmaeo-1,Cluster 7,0,223.30
khgjnomm-1,Cluster 13,0,61.67
khhcehkn-1,Cluster 14,0,42.13
khhcklpo-1,Cluster 19,0,45.09
khgimoph-1,Cluster 6,0,12.69
khgimmhf-1,Cluster 6,0,26.52
khhcdlhg-1,Cluster 10,0,27.37
khgjdebj-1,Cluster 11,0,53.89
khgjdgce-1,Cluster 11,0,17.35
khgjenmn-1,Cluster 13,0,115.72
khhckgcj-1,Cluster 10,0,32.12
agimknci-1,Cluster 10,0,38.73
kmlkgclf-1,Cluster 5,0,4.02
kmmaejma-1,Cluster 6,0,73.44
kmllollc-1,Cluster 15,0,94.38
kmlhcnki-1,Cluster 8,0,57.90
kmmacego-1,Cluster 22,0,67.82
kmlhbjok-1,Cluster 8,0,74.91
kmllfnbo-1,Cluster 10,0,75.07
kmlmajbj-1,Cluster 2,0,21.88
agihngoj-1,Cluster 17,0,151.62
kmmahaen-1,Cluster 13,0,84.86
kmlmplhb-1,Cluster 13,0,53.74
agiipfdj-1,Cluster 19,0,65.06
kmlhabca-1,Cluster 13,0,57.15
agihniil-1,Cluster 13,0,176.43
kmlhjgim-1,Cluster 2,0,43.24
oekijfah-1,Cluster 22,0,19.71
kmllgael-1,Cluster 3,0,72.68
kmljhmgo-1,Cluster 7,0,100.46
kmljgjpa-1,Cluster 15,0,191.60
khhaaefd-1,Cluster 6,0,39.74
kmlnblbf-1,Cluster 6,0,36.36
kmlkfcni-1,Cluster 6,0,107.12
kmlpbamp-1,Cluster 15,0,58.87
khgnjpma-1,Cluster 13,0,162.53
agjbpoah-1,Cluster 10,0,47.38
khgnjdee-1,Cluster 8,0,11.31
kmlkdena-1,Cluster 6,0,52.87
agjcbdel-1,Cluster 25,0,64.90
kmlnbfpo-1,Cluster 22,0,47.65
kmlohlpk-1,Cluster 7,0,102.80
kmlmccal-1,Cluster 9,0,21.74
kmlmogme-1,Cluster 13,0,43.23
oekifmap-1,Cluster 6,0,54.57
kmlnhclh-1,Cluster 22,0,28.41
kmlmemmo-1,Cluster 13,0,90.12
kmmbbdod-1,Cluster 9,0,60.61
kmmafflj-1,Cluster 5,0,27.55
kmlpopno-1,Cluster 9,0,68.16
kmlpllaj-1,Cluster 12,0,46.78
kmmdekif-1,Cluster 12,0,71.44
kmmajima-1,Cluster 6,0,90.85
kmljpaep-1,Cluster 13,0,54.98
kmmcpilm-1,Cluster 12,0,30.11
kmlhlaog-1,Cluster 12,0,39.30
kmliblhf-1,Cluster 12,0,23.82
kmmbggma-1,Cluster 9,0,85.18
agihigkg-1,Cluster 13,0,80.95
kmlhgbml-1,Cluster 8,0,75.73
kmlhldek-1,Cluster 9,0,42.98
kmlhkpcm-1,Cluster 2,0,43.77
kmljklih-1,Cluster 6,0,91.07
kmlhopfj-1,Cluster 11,0,30.32
kmlpikgh-1,Cluster 9,0,45.42
agjbmemd-1,Cluster 17,0,124.14
agjanahi-1,Cluster 8,0,34.62
khgpkffo-1,Cluster 10,0,17.25
khgpnaad-1,Cluster 7,0,71.21
khgpcapp-1,Cluster 7,0,70.54
agjaohcj-1,Cluster 17,0,118.18
kmlkkjed-1,Cluster 9,0,31.92
kmlkbphi-1,Cluster 6,0,53.28
kmlkkdjf-1,Cluster 6,0,94.00
kmmanimj-1,Cluster 6,0,43.07
kmmamooc-1,Cluster 6,0,53.79
khgpnbcm-1,Cluster 12,0,59.20
kmlkodpa-1,Cluster 9,0,25.75
kmlkollo-1,Cluster 9,0,55.72
kmlpcopa-1,Cluster 12,0,46.51
kmmalbbi-1,Cluster 11,0,26.81
khgnbbnh-1,Cluster 18,0,80.80
khhbpenl-1,Cluster 19,0,104.63
khgoalfm-1,Cluster 19,0,144.39
khgnpgpb-1,Cluster 10,0,47.48
khgoiicn-1,Cluster 10,0,45.02
khgoflli-1,Cluster 19,0,94.49
khhacagp-1,Cluster 10,0,73.60
khgokngj-1,Cluster 10,0,96.40
khgofjhe-1,Cluster 21,0,86.85
khiigcbf-1,Cluster 14,0,76.53
khiicone-1,Cluster 17,0,105.64
khgofghc-1,Cluster 10,0,57.03
agiloalp-1,Cluster 25,0,110.03
khiijajf-1,Cluster 17,0,77.09
agimhaed-1,Cluster 17,0,87.02
agilhbam-1,Cluster 7,0,67.51
agimcnmi-1,Cluster 17,0,56.48
khiipeeg-1,Cluster 10,0,74.77
khiiecom-1,Cluster 7,0,60.07
agmkfecb-1,Cluster 21,0,89.95
khghhjhp-1,Cluster 7,0,117.19
agmkbeal-1,Cluster 19,0,116.25
agmkhbli-1,Cluster 19,0,139.69
agmkddia-1,Cluster 7,0,110.69
agmkfkeo-1,Cluster 17,0,86.42
khhckooj-1,Cluster 17,0,129.51
agmkaole-1,Cluster 19,0,72.01
agmoodfh-1,Cluster 10,0,29.71
khhccjel-1,Cluster 14,0,95.13
khhbokgd-1,Cluster 14,0,57.85
khgnmnih-1,Cluster 21,0,58.95
agmocegk-1,Cluster 21,0,58.00
agmnembp-1,Cluster 8,0,30.90
khgochjb-1,Cluster 3,0,34.42
khgomebe-1,Cluster 21,0,106.31
agnkjpno-1,Cluster 16,0,72.37
agnlfohn-1,Cluster 23,0,86.13
agnkldlc-1,Cluster 16,0,80.61
khgpbmjj-1,Cluster 7,0,34.01
khgopchb-1,Cluster 1,0,35.44
khgonlbl-1,Cluster 7,0,63.16
khhaagkh-1,Cluster 18,0,35.22
agilelbc-1,Cluster 3,0,69.66
agilfbnp-1,Cluster 1,0,39.87
agilgpom-1,Cluster 1,0,41.37
agnkhpil-1,Cluster 3,0,80.26
agnlglfa-1,Cluster 15,0,108.02
khhbblki-1,Cluster 1,0,45.75
khhabngo-1,Cluster 7,0,67.79
agimjdfp-1,Cluster 7,0,54.82
khgpcfpo-1,Cluster 10,0,85.92
agimahgl-1,Cluster 21,0,72.39
agmkfabb-1,Cluster 7,0,103.92
khgmhdjl-1,Cluster 18,0,113.58
agmopfmg-1,Cluster 14,0,84.27
khgmmleb-1,Cluster 2,0,20.91
agmpdndo-1,Cluster 18,0,92.65
agmpdjoe-1,Cluster 18,0,88.24
agmjgphe-1,Cluster 10,0,43.04
agmjecjk-1,Cluster 19,0,70.89
agmjmbcf-1,Cluster 18,0,78.45
agmkojcf-1,Cluster 7,0,110.19
khgnbmmn-1,Cluster 18,0,38.59
agmpcipk-1,Cluster 21,0,62.59
agmonjmk-1,Cluster 10,0,29.01
khgnamae-1,Cluster 16,0,204.39
agmkoppi-1,Cluster 23,0,53.24
agmlaboe-1,Cluster 18,0,50.34
khglpcme-1,Cluster 5,0,12.53
khkifoep-1,Cluster 21,0,59.59
khmegbef-1,Cluster 15,0,68.48
khmgaimo-1,Cluster 19,0,45.90
khmflijl-1,Cluster 10,0,130.38
agnhlnhl-1,Cluster 19,0,176.63
khmfnjga-1,Cluster 14,0,160.68
agngnbbc-1,Cluster 10,0,36.02
khmfkieh-1,Cluster 7,0,136.26
khmfkkok-1,Cluster 14,0,242.79
khinhghk-1,Cluster 15,0,139.71
khilejng-1,Cluster 9,0,14.84
khinkidf-1,Cluster 8,0,34.01
khindbbg-1,Cluster 11,0,36.97
khimoplc-1,Cluster 10,0,29.75
khilbnio-1,Cluster 9,0,52.66
khinaojo-1,Cluster 6,0,12.84
khimnfgb-1,Cluster 6,0,32.20
khilfgkb-1,Cluster 9,0,27.83
khilaiee-1,Cluster 9,0,36.70
khiniapi-1,Cluster 19,0,112.05
khmegjbo-1,Cluster 19,0,32.18
khkikfcc-1,Cluster 14,0,26.07
khmeglga-1,Cluster 10,0,60.99
khkiijae-1,Cluster 21,0,28.47
khmepglh-1,Cluster 14,0,85.03
khmekocl-1,Cluster 21,0,68.83
khmfafei-1,Cluster 14,0,81.25
khmfaanm-1,Cluster 14,0,46.90
khmeigfd-1,Cluster 3,0,62.62
khmeneie-1,Cluster 19,0,72.45
khmenojp-1,Cluster 3,0,24.93
agnifcgi-1,Cluster 19,0,63.30
khmgchjl-1,Cluster 19,0,57.58
khmgjlhe-1,Cluster 19,0,97.65
khmgeaij-1,Cluster 14,0,98.62
khmflhcd-1,Cluster 14,0,92.14
oedcmgnl-1,Cluster 11,0,21.59
khglengj-1,Cluster 11,0,45.40
khgldhco-1,Cluster 9,0,51.52
khgloedj-1,Cluster 11,0,53.19
khglhilj-1,Cluster 11,0,51.97
khgkknfc-1,Cluster 11,0,47.54
khgldbba-1,Cluster 11,0,26.19
khgkkkfp-1,Cluster 11,0,12.59
khgllecj-1,Cluster 6,0,40.87
khglocbj-1,Cluster 1,0,28.22
khgkojko-1,Cluster 11,0,13.51
khgmaabh-1,Cluster 11,0,23.42
khgjnppn-1,Cluster 6,0,70.54
khglilae-1,Cluster 6,0,74.57
khgjoghb-1,Cluster 11,0,42.24
khglglkc-1,Cluster 9,0,36.88
khgllpfg-1,Cluster 11,0,39.29
khglmonn-1,Cluster 6,0,35.69
khmdhiec-1,Cluster 14,0,51.97
khmgfnfn-1,Cluster 13,0,65.89
khmdniei-1,Cluster 12,0,38.09
khmdoblo-1,Cluster 13,0,67.86
khmokcmh-1,Cluster 11,0,60.63
khmhmefn-1,Cluster 9,0,57.26
khmhmgnh-1,Cluster 6,0,52.72
khmhcako-1,Cluster 5,0,27.06
khmfankm-1,Cluster 13,0,59.04
khmfhdbc-1,Cluster 13,0,65.96
khmhkpng-1,Cluster 6,0,21.84
khmgjojb-1,Cluster 9,0,41.32
khmhkgjp-1,Cluster 6,0,32.77
khmhdogc-1,Cluster 6,0,80.56
khmhdpco-1,Cluster 9,0,73.67
khgleljl-1,Cluster 6,0,127.80
khljjbaf-1,Cluster 10,0,136.88
ahcghmma-1,Cluster 10,0,34.59
khlliabo-1,Cluster 8,0,77.43
khlljjhg-1,Cluster 8,0,20.96
khllkgac-1,Cluster 14,0,99.68
khllmbig-1,Cluster 19,0,50.81
khlllbli-1,Cluster 15,0,108.21
khkhmglj-1,Cluster 19,0,46.45
khkimjfe-1,Cluster 14,0,64.42
khmoemoa-1,Cluster 14,0,86.95
ahcgdlof-1,Cluster 19,0,81.91
khkimpke-1,Cluster 14,0,62.26
ahcehcln-1,Cluster 14,0,33.00
khkimgjf-1,Cluster 21,0,76.51
ahcgccfi-1,Cluster 19,0,63.84
ahcednpp-1,Cluster 10,0,63.40
khkibfgd-1,Cluster 19,0,96.80
khkibped-1,Cluster 2,0,12.58
khkikfnl-1,Cluster 14,0,51.15
khljfkgk-1,Cluster 21,0,83.24
ahaiodda-1,Cluster 10,0,118.82
ahcdkoob-1,Cluster 23,0,56.54
ahcdmijm-1,Cluster 10,0,46.52
ahcdhdep-1,Cluster 21,0,63.02
ahcdlaei-1,Cluster 10,0,89.15
ahajfmcb-1,Cluster 19,0,159.15
ahcdhoop-1,Cluster 14,0,172.96
ahaindmo-1,Cluster 7,0,98.71
ahainlbf-1,Cluster 15,0,114.85
khmmpgce-1,Cluster 19,0,239.06
